County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Dawes County, NE",2015,"5,271     ","5,135     ",136     ,2.6     
"Dawson County, NE",2015,"13,115     ","12,700     ",415     ,3.2     
"Deuel County, NE",2015,"1,079     ","1,052     ",27     ,2.5     
"Dixon County, NE",2015,"3,094     ","2,992     ",102     ,3.3     
"Dodge County, NE",2015,"19,171     ","18,548     ",623     ,3.2     
"Douglas County, NE",2015,"287,891     ","278,389     ","9,502     ",3.3     
"Dundy County, NE",2015,"1,201     ","1,176     ",25     ,2.1     
"Fillmore County, NE",2015,"3,221     ","3,126     ",95     ,2.9     
"Franklin County, NE",2015,"1,517     ","1,481     ",36     ,2.4     
"Frontier County, NE",2015,"1,538     ","1,501     ",37     ,2.4     
"Furnas County, NE",2015,"2,739     ","2,667     ",72     ,2.6     
"Gage County, NE",2015,"11,090     ","10,689     ",401     ,3.6     
"Garden County, NE",2015,"1,201     ","1,172     ",29     ,2.4     
"Garfield County, NE",2015,"1,198     ","1,169     ",29     ,2.4     
"Gosper County, NE",2015,"1,078     ","1,052     ",26     ,2.4     
"Grant County, NE",2015,437     ,427     ,10     ,2.3     
"Greeley County, NE",2015,"1,253     ","1,214     ",39     ,3.1     
"Hall County, NE",2015,"31,717     ","30,471     ","1,246     ",3.9     
"Hamilton County, NE",2015,"4,690     ","4,556     ",134     ,2.9     
"Harlan County, NE",2015,"1,793     ","1,755     ",38     ,2.1     
"Hayes County, NE",2015,618     ,604     ,14     ,2.3     
"Hitchcock County, NE",2015,"1,326     ","1,283     ",43     ,3.2     
"Holt County, NE",2015,"5,890     ","5,750     ",140     ,2.4     
"Hooker County, NE",2015,406     ,389     ,17     ,4.2     
"Howard County, NE",2015,"3,322     ","3,201     ",121     ,3.6     
"Jefferson County, NE",2015,"4,291     ","4,175     ",116     ,2.7     
"Johnson County, NE",2015,"2,132     ","2,062     ",70     ,3.3     
"Kearney County, NE",2015,"3,807     ","3,723     ",84     ,2.2     
"Keith County, NE",2015,"4,702     ","4,577     ",125     ,2.7     
"Keya Paha County, NE",2015,663     ,649     ,14     ,2.1     
"Kimball County, NE",2015,"2,059     ","1,986     ",73     ,3.5     
"Knox County, NE",2015,"4,736     ","4,585     ",151     ,3.2     
"Lancaster County, NE",2015,"168,174     ","163,746     ","4,428     ",2.6     
"Lincoln County, NE",2015,"18,611     ","18,073     ",538     ,2.9     
"Logan County, NE",2015,495     ,480     ,15     ,3.0     
"Loup County, NE",2015,379     ,366     ,13     ,3.4     
"McPherson County, NE",2015,462     ,453     ,9     ,1.9     
"Madison County, NE",2015,"19,284     ","18,757     ",527     ,2.7     
"Merrick County, NE",2015,"4,043     ","3,893     ",150     ,3.7     
"Morrill County, NE",2015,"2,661     ","2,585     ",76     ,2.9     
"Nance County, NE",2015,"2,073     ","2,022     ",51     ,2.5     
"Nemaha County, NE",2015,"3,704     ","3,569     ",135     ,3.6     
"Nuckolls County, NE",2015,"2,391     ","2,330     ",61     ,2.6     
"Otoe County, NE",2015,"8,232     ","7,961     ",271     ,3.3     
"Pawnee County, NE",2015,"1,678     ","1,635     ",43     ,2.6     
"Perkins County, NE",2015,"1,842     ","1,808     ",34     ,1.8     
"Phelps County, NE",2015,"5,013     ","4,893     ",120     ,2.4     
"Pierce County, NE",2015,"4,183     ","4,077     ",106     ,2.5     
"Platte County, NE",2015,"17,209     ","16,698     ",511     ,3.0     
"Polk County, NE",2015,"2,921     ","2,847     ",74     ,2.5     
"Red Willow County, NE",2015,"6,126     ","5,965     ",161     ,2.6     
"Richardson County, NE",2015,"4,317     ","4,179     ",138     ,3.2     
"Rock County, NE",2015,862     ,839     ,23     ,2.7     
"Saline County, NE",2015,"7,308     ","7,094     ",214     ,2.9     
"Sarpy County, NE",2015,"91,004     ","88,454     ","2,550     ",2.8     
"Saunders County, NE",2015,"10,970     ","10,634     ",336     ,3.1     
"Scotts Bluff County, NE",2015,"18,734     ","18,102     ",632     ,3.4     
"Seward County, NE",2015,"8,731     ","8,478     ",253     ,2.9     
"Sheridan County, NE",2015,"2,741     ","2,667     ",74     ,2.7     
"Sherman County, NE",2015,"1,715     ","1,665     ",50     ,2.9     
"Sioux County, NE",2015,791     ,771     ,20     ,2.5     
"Stanton County, NE",2015,"3,518     ","3,429     ",89     ,2.5     
"Thayer County, NE",2015,"2,978     ","2,908     ",70     ,2.4     
"Thomas County, NE",2015,437     ,424     ,13     ,3.0     
"Thurston County, NE",2015,"2,982     ","2,824     ",158     ,5.3     
"Valley County, NE",2015,"2,071     ","2,013     ",58     ,2.8     
"Washington County, NE",2015,"10,980     ","10,651     ",329     ,3.0     
"Wayne County, NE",2015,"5,563     ","5,421     ",142     ,2.6     
"Webster County, NE",2015,"1,732     ","1,671     ",61     ,3.5     
"Wheeler County, NE",2015,564     ,551     ,13     ,2.3     
"York County, NE",2015,"7,368     ","7,155     ",213     ,2.9     
"Churchill County, NV",2015,"10,276     ","9,545     ",731     ,7.1     
"Clark County, NV",2015,"1,027,290     ","956,238     ","71,052     ",6.9     
"Douglas County, NV",2015,"22,244     ","20,730     ","1,514     ",6.8     
"Elko County, NV",2015,"26,478     ","25,097     ","1,381     ",5.2     
"Esmeralda County, NV",2015,520     ,497     ,23     ,4.4     
"Eureka County, NV",2015,986     ,928     ,58     ,5.9     
"Humboldt County, NV",2015,"8,191     ","7,694     ",497     ,6.1     
"Lander County, NV",2015,"3,193     ","2,975     ",218     ,6.8     
"Lincoln County, NV",2015,"1,920     ","1,802     ",118     ,6.1     
"Lyon County, NV",2015,"21,287     ","19,251     ","2,036     ",9.6     
"Mineral County, NV",2015,"1,613     ","1,448     ",165     ,10.2     
"Nye County, NV",2015,"15,802     ","14,399     ","1,403     ",8.9     
"Pershing County, NV",2015,"2,429     ","2,259     ",170     ,7.0     
"Storey County, NV",2015,"1,853     ","1,714     ",139     ,7.5     
"Washoe County, NV",2015,"223,392     ","209,279     ","14,113     ",6.3     
"White Pine County, NV",2015,"4,685     ","4,429     ",256     ,5.5     
"Carson City, NV",2015,"24,601     ","22,808     ","1,793     ",7.3     
"Belknap County, NH",2015,"31,646     ","30,580     ","1,066     ",3.4     
"Carroll County, NH",2015,"23,833     ","22,997     ",836     ,3.5     
"Cheshire County, NH",2015,"41,610     ","40,280     ","1,330     ",3.2     
"Coos County, NH",2015,"14,844     ","14,190     ",654     ,4.4     
"Grafton County, NH",2015,"48,731     ","47,378     ","1,353     ",2.8     
"Hillsborough County, NH",2015,"230,126     ","221,822     ","8,304     ",3.6     
"Merrimack County, NH",2015,"81,434     ","78,901     ","2,533     ",3.1     
"Rockingham County, NH",2015,"179,022     ","172,520     ","6,502     ",3.6     
"Strafford County, NH",2015,"71,360     ","69,110     ","2,250     ",3.2     
"Sullivan County, NH",2015,"23,714     ","23,057     ",657     ,2.8     
"Atlantic County, NJ",2015,"126,239     ","114,279     ","11,960     ",9.5     
"Bergen County, NJ",2015,"480,273     ","457,997     ","22,276     ",4.6     
"Burlington County, NJ",2015,"229,643     ","217,476     ","12,167     ",5.3     
"Camden County, NJ",2015,"252,080     ","235,944     ","16,136     ",6.4     
"Cape May County, NJ",2015,"48,008     ","42,733     ","5,275     ",11.0     
"Cumberland County, NJ",2015,"67,376     ","61,495     ","5,881     ",8.7     
"Essex County, NJ",2015,"371,928     ","346,533     ","25,395     ",6.8     
"Gloucester County, NJ",2015,"147,986     ","139,106     ","8,880     ",6.0     
"Hudson County, NJ",2015,"359,524     ","340,432     ","19,092     ",5.3     
"Hunterdon County, NJ",2015,"65,006     ","62,282     ","2,724     ",4.2     
"Mercer County, NJ",2015,"197,628     ","187,904     ","9,724     ",4.9     
"Middlesex County, NJ",2015,"435,900     ","413,742     ","22,158     ",5.1     
"Monmouth County, NJ",2015,"326,367     ","309,683     ","16,684     ",5.1     
"Morris County, NJ",2015,"259,938     ","248,715     ","11,223     ",4.3     
"Ocean County, NJ",2015,"265,533     ","249,320     ","16,213     ",6.1     
"Passaic County, NJ",2015,"246,856     ","229,613     ","17,243     ",7.0     
"Salem County, NJ",2015,"30,790     ","28,554     ","2,236     ",7.3     
"Somerset County, NJ",2015,"172,921     ","165,130     ","7,791     ",4.5     
"Sussex County, NJ",2015,"76,012     ","71,918     ","4,094     ",5.4     
"Union County, NJ",2015,"277,921     ","261,341     ","16,580     ",6.0     
"Warren County, NJ",2015,"56,676     ","53,677     ","2,999     ",5.3     
"Bernalillo County, NM",2015,"324,436     ","305,108     ","19,328     ",6.0     
"Catron County, NM",2015,"1,200     ","1,099     ",101     ,8.4     
"Chaves County, NM",2015,"27,901     ","26,121     ","1,780     ",6.4     
"Cibola County, NM",2015,"9,334     ","8,578     ",756     ,8.1     
"Colfax County, NM",2015,"6,078     ","5,709     ",369     ,6.1     
"Curry County, NM",2015,"22,043     ","20,954     ","1,089     ",4.9     
"De Baca County, NM",2015,856     ,812     ,44     ,5.1     
"Dona Ana County, NM",2015,"94,974     ","87,947     ","7,027     ",7.4     
"Eddy County, NM",2015,"30,009     ","28,513     ","1,496     ",5.0     
"Grant County, NM",2015,"12,555     ","11,733     ",822     ,6.5     
"Guadalupe County, NM",2015,"1,645     ","1,527     ",118     ,7.2     
"Harding County, NM",2015,288     ,263     ,25     ,8.7     
"Hidalgo County, NM",2015,"2,150     ","2,015     ",135     ,6.3     
"Lea County, NM",2015,"30,113     ","28,224     ","1,889     ",6.3     
"Lincoln County, NM",2015,"8,751     ","8,240     ",511     ,5.8     
"Los Alamos County, NM",2015,"8,558     ","8,208     ",350     ,4.1     
"Luna County, NM",2015,"11,130     ","9,184     ","1,946     ",17.5     
"McKinley County, NM",2015,"24,475     ","22,055     ","2,420     ",9.9     
"Mora County, NM",2015,"2,286     ","2,062     ",224     ,9.8     
"Otero County, NM",2015,"25,168     ","23,594     ","1,574     ",6.3     
"Quay County, NM",2015,"3,293     ","3,056     ",237     ,7.2     
"Rio Arriba County, NM",2015,"16,709     ","15,354     ","1,355     ",8.1     
"Roosevelt County, NM",2015,"8,095     ","7,652     ",443     ,5.5     
"Sandoval County, NM",2015,"62,492     ","58,296     ","4,196     ",6.7     
"San Juan County, NM",2015,"56,002     ","52,098     ","3,904     ",7.0     
"San Miguel County, NM",2015,"11,166     ","10,299     ",867     ,7.8     
"Santa Fe County, NM",2015,"73,665     ","69,678     ","3,987     ",5.4     
"Sierra County, NM",2015,"4,058     ","3,685     ",373     ,9.2     
"Socorro County, NM",2015,"6,583     ","6,080     ",503     ,7.6     
"Taos County, NM",2015,"15,020     ","13,628     ","1,392     ",9.3     
"Torrance County, NM",2015,"5,503     ","5,000     ",503     ,9.1     
"Union County, NM",2015,"1,905     ","1,821     ",84     ,4.4     
"Valencia County, NM",2015,"29,860     ","27,613     ","2,247     ",7.5     
"Albany County, NY",2015,"158,197     ","151,269     ","6,928     ",4.4     
"Allegany County, NY",2015,"20,309     ","18,979     ","1,330     ",6.5     
"Bronx County, NY",2015,"602,931     ","556,946     ","45,985     ",7.6     
"Broome County, NY",2015,"86,642     ","81,430     ","5,212     ",6.0     
"Cattaraugus County, NY",2015,"35,157     ","32,929     ","2,228     ",6.3     
"Cayuga County, NY",2015,"37,005     ","35,015     ","1,990     ",5.4     
"Chautauqua County, NY",2015,"57,502     ","54,012     ","3,490     ",6.1     
"Chemung County, NY",2015,"37,406     ","35,195     ","2,211     ",5.9     
"Chenango County, NY",2015,"23,047     ","21,780     ","1,267     ",5.5     
"Clinton County, NY",2015,"35,861     ","33,758     ","2,103     ",5.9     
"Columbia County, NY",2015,"31,352     ","30,094     ","1,258     ",4.0     
"Cortland County, NY",2015,"23,233     ","21,855     ","1,378     ",5.9     
"Delaware County, NY",2015,"19,467     ","18,290     ","1,177     ",6.0     
"Dutchess County, NY",2015,"142,997     ","136,526     ","6,471     ",4.5     
"Erie County, NY",2015,"447,913     ","423,855     ","24,058     ",5.4     
"Essex County, NY",2015,"17,283     ","16,235     ","1,048     ",6.1     
"Franklin County, NY",2015,"19,940     ","18,632     ","1,308     ",6.6     
"Fulton County, NY",2015,"23,409     ","21,892     ","1,517     ",6.5     
"Genesee County, NY",2015,"30,049     ","28,549     ","1,500     ",5.0     
"Greene County, NY",2015,"20,686     ","19,511     ","1,175     ",5.7     
"Hamilton County, NY",2015,"2,430     ","2,265     ",165     ,6.8     
"Herkimer County, NY",2015,"28,373     ","26,590     ","1,783     ",6.3     
"Jefferson County, NY",2015,"46,451     ","43,366     ","3,085     ",6.6     
"Kings County, NY",2015,"1,209,375     ","1,139,369     ","70,006     ",5.8     
"Lewis County, NY",2015,"11,749     ","10,930     ",819     ,7.0     
"Livingston County, NY",2015,"31,195     ","29,543     ","1,652     ",5.3     
"Madison County, NY",2015,"32,835     ","30,957     ","1,878     ",5.7     
"Monroe County, NY",2015,"364,827     ","346,195     ","18,632     ",5.1     
"Montgomery County, NY",2015,"22,235     ","20,765     ","1,470     ",6.6     
"Nassau County, NY",2015,"696,394     ","666,770     ","29,624     ",4.3     
"New York County, NY",2015,"906,077     ","862,865     ","43,212     ",4.8     
"Niagara County, NY",2015,"100,970     ","94,705     ","6,265     ",6.2     
"Oneida County, NY",2015,"101,948     ","96,471     ","5,477     ",5.4     
"Onondaga County, NY",2015,"222,097     ","211,070     ","11,027     ",5.0     
"Ontario County, NY",2015,"54,971     ","52,355     ","2,616     ",4.8     
"Orange County, NY",2015,"177,655     ","169,318     ","8,337     ",4.7     
"Orleans County, NY",2015,"17,846     ","16,702     ","1,144     ",6.4     
"Oswego County, NY",2015,"53,940     ","50,041     ","3,899     ",7.2     
"Otsego County, NY",2015,"28,657     ","27,100     ","1,557     ",5.4     
"Putnam County, NY",2015,"50,525     ","48,354     ","2,171     ",4.3     
"Queens County, NY",2015,"1,152,142     ","1,095,485     ","56,657     ",4.9     
"Rensselaer County, NY",2015,"81,439     ","77,625     ","3,814     ",4.7     
"Richmond County, NY",2015,"218,528     ","206,018     ","12,510     ",5.7     
"Rockland County, NY",2015,"151,923     ","144,999     ","6,924     ",4.6     
"St. Lawrence County, NY",2015,"43,825     ","40,602     ","3,223     ",7.4     
"Saratoga County, NY",2015,"116,670     ","111,795     ","4,875     ",4.2     
"Schenectady County, NY",2015,"75,620     ","72,028     ","3,592     ",4.8     
"Schoharie County, NY",2015,"14,650     ","13,793     ",857     ,5.8     
"Schuyler County, NY",2015,"8,339     ","7,784     ",555     ,6.7     
"Seneca County, NY",2015,"15,699     ","14,883     ",816     ,5.2     
"Steuben County, NY",2015,"43,642     ","40,872     ","2,770     ",6.3     
"Suffolk County, NY",2015,"774,850     ","738,096     ","36,754     ",4.7     
"Sullivan County, NY",2015,"33,658     ","31,826     ","1,832     ",5.4     
"Tioga County, NY",2015,"23,346     ","22,042     ","1,304     ",5.6     
"Tompkins County, NY",2015,"50,336     ","48,107     ","2,229     ",4.4     
"Ulster County, NY",2015,"88,193     ","83,923     ","4,270     ",4.8     
"Warren County, NY",2015,"32,202     ","30,407     ","1,795     ",5.6     
"Washington County, NY",2015,"28,605     ","27,159     ","1,446     ",5.1     
"Wayne County, NY",2015,"44,217     ","41,844     ","2,373     ",5.4     
"Westchester County, NY",2015,"477,632     ","455,780     ","21,852     ",4.6     
"Wyoming County, NY",2015,"18,350     ","17,307     ","1,043     ",5.7     
"Yates County, NY",2015,"11,722     ","11,134     ",588     ,5.0     
"Alamance County, NC",2015,"77,206     ","73,126     ","4,080     ",5.3     
"Alexander County, NC",2015,"17,523     ","16,671     ",852     ,4.9     
"Alleghany County, NC",2015,"4,462     ","4,191     ",271     ,6.1     
"Anson County, NC",2015,"10,817     ","10,119     ",698     ,6.5     
"Ashe County, NC",2015,"12,297     ","11,566     ",731     ,5.9     
"Avery County, NC",2015,"7,524     ","7,082     ",442     ,5.9     
"Beaufort County, NC",2015,"20,094     ","18,786     ","1,308     ",6.5     
"Bertie County, NC",2015,"8,592     ","7,979     ",613     ,7.1     
"Bladen County, NC",2015,"14,721     ","13,563     ","1,158     ",7.9     
"Brunswick County, NC",2015,"48,478     ","44,982     ","3,496     ",7.2     
"Buncombe County, NC",2015,"130,295     ","124,676     ","5,619     ",4.3     
"Burke County, NC",2015,"39,285     ","37,103     ","2,182     ",5.6     
"Cabarrus County, NC",2015,"97,511     ","92,526     ","4,985     ",5.1     
"Caldwell County, NC",2015,"35,421     ","33,234     ","2,187     ",6.2     
"Camden County, NC",2015,"4,608     ","4,347     ",261     ,5.7     
"Carteret County, NC",2015,"31,300     ","29,472     ","1,828     ",5.8     
"Caswell County, NC",2015,"9,613     ","9,014     ",599     ,6.2     
"Catawba County, NC",2015,"75,074     ","70,986     ","4,088     ",5.4     
"Chatham County, NC",2015,"33,354     ","31,789     ","1,565     ",4.7     
"Cherokee County, NC",2015,"11,108     ","10,400     ",708     ,6.4     
"Chowan County, NC",2015,"5,634     ","5,236     ",398     ,7.1     
"Clay County, NC",2015,"4,038     ","3,795     ",243     ,6.0     
"Cleveland County, NC",2015,"46,037     ","43,129     ","2,908     ",6.3     
"Columbus County, NC",2015,"22,581     ","20,901     ","1,680     ",7.4     
"Craven County, NC",2015,"41,295     ","38,826     ","2,469     ",6.0     
"Cumberland County, NC",2015,"126,103     ","117,001     ","9,102     ",7.2     
"Currituck County, NC",2015,"12,833     ","12,099     ",734     ,5.7     
"Dare County, NC",2015,"20,275     ","18,781     ","1,494     ",7.4     
"Davidson County, NC",2015,"78,652     ","74,333     ","4,319     ",5.5     
"Davie County, NC",2015,"19,828     ","18,843     ",985     ,5.0     
"Duplin County, NC",2015,"26,459     ","24,962     ","1,497     ",5.7     
"Durham County, NC",2015,"156,464     ","148,713     ","7,751     ",5.0     
"Edgecombe County, NC",2015,"22,786     ","20,629     ","2,157     ",9.5     
"Forsyth County, NC",2015,"179,552     ","169,780     ","9,772     ",5.4     
"Franklin County, NC",2015,"28,684     ","27,006     ","1,678     ",5.8     
"Gaston County, NC",2015,"102,672     ","96,576     ","6,096     ",5.9     
"Gates County, NC",2015,"5,139     ","4,860     ",279     ,5.4     
"Graham County, NC",2015,"3,181     ","2,804     ",377     ,11.9     
"Granville County, NC",2015,"28,505     ","27,113     ","1,392     ",4.9     
"Greene County, NC",2015,"9,469     ","8,952     ",517     ,5.5     
"Guilford County, NC",2015,"256,007     ","241,158     ","14,849     ",5.8     
"Halifax County, NC",2015,"20,744     ","18,936     ","1,808     ",8.7     
"Harnett County, NC",2015,"50,188     ","46,864     ","3,324     ",6.6     
"Haywood County, NC",2015,"27,623     ","26,189     ","1,434     ",5.2     
"Henderson County, NC",2015,"50,614     ","48,238     ","2,376     ",4.7     
"Hertford County, NC",2015,"9,211     ","8,568     ",643     ,7.0     
"Hoke County, NC",2015,"19,803     ","18,251     ","1,552     ",7.8     
"Hyde County, NC",2015,"2,141     ","1,948     ",193     ,9.0     
"Iredell County, NC",2015,"82,099     ","77,644     ","4,455     ",5.4     
"Jackson County, NC",2015,"18,445     ","17,335     ","1,110     ",6.0     
"Johnston County, NC",2015,"88,074     ","83,524     ","4,550     ",5.2     
"Jones County, NC",2015,"4,543     ","4,284     ",259     ,5.7     
"Lee County, NC",2015,"26,059     ","24,201     ","1,858     ",7.1     
"Lenoir County, NC",2015,"27,710     ","25,973     ","1,737     ",6.3     
"Lincoln County, NC",2015,"40,572     ","38,396     ","2,176     ",5.4     
"McDowell County, NC",2015,"21,239     ","20,085     ","1,154     ",5.4     
"Macon County, NC",2015,"15,104     ","14,183     ",921     ,6.1     
"Madison County, NC",2015,"9,459     ","8,928     ",531     ,5.6     
"Martin County, NC",2015,"9,705     ","8,968     ",737     ,7.6     
"Mecklenburg County, NC",2015,"564,683     ","534,833     ","29,850     ",5.3     
"Mitchell County, NC",2015,"6,303     ","5,877     ",426     ,6.8     
"Montgomery County, NC",2015,"11,613     ","10,960     ",653     ,5.6     
"Moore County, NC",2015,"38,251     ","36,059     ","2,192     ",5.7     
"Nash County, NC",2015,"43,809     ","40,658     ","3,151     ",7.2     
"New Hanover County, NC",2015,"113,266     ","107,283     ","5,983     ",5.3     
"Northampton County, NC",2015,"7,856     ","7,271     ",585     ,7.4     
"Onslow County, NC",2015,"63,680     ","59,974     ","3,706     ",5.8     
"Orange County, NC",2015,"73,308     ","69,954     ","3,354     ",4.6     
"Pamlico County, NC",2015,"5,330     ","5,016     ",314     ,5.9     
"Pasquotank County, NC",2015,"17,430     ","16,181     ","1,249     ",7.2     
"Pender County, NC",2015,"25,989     ","24,423     ","1,566     ",6.0     
"Perquimans County, NC",2015,"5,150     ","4,787     ",363     ,7.0     
"Person County, NC",2015,"17,864     ","16,665     ","1,199     ",6.7     
"Pitt County, NC",2015,"87,592     ","82,352     ","5,240     ",6.0     
"Polk County, NC",2015,"8,653     ","8,217     ",436     ,5.0     
"Randolph County, NC",2015,"66,574     ","62,820     ","3,754     ",5.6     
"Richmond County, NC",2015,"16,905     ","15,582     ","1,323     ",7.8     
"Robeson County, NC",2015,"50,978     ","46,709     ","4,269     ",8.4     
"Rockingham County, NC",2015,"41,074     ","38,388     ","2,686     ",6.5     
"Rowan County, NC",2015,"63,026     ","59,235     ","3,791     ",6.0     
"Rutherford County, NC",2015,"25,016     ","23,097     ","1,919     ",7.7     
"Sampson County, NC",2015,"29,511     ","27,786     ","1,725     ",5.8     
"Scotland County, NC",2015,"11,841     ","10,600     ","1,241     ",10.5     
"Stanly County, NC",2015,"28,767     ","27,255     ","1,512     ",5.3     
"Stokes County, NC",2015,"21,782     ","20,614     ","1,168     ",5.4     
"Surry County, NC",2015,"33,295     ","31,513     ","1,782     ",5.4     
"Swain County, NC",2015,"6,767     ","6,254     ",513     ,7.6     
"Transylvania County, NC",2015,"13,533     ","12,806     ",727     ,5.4     
"Tyrrell County, NC",2015,"1,545     ","1,400     ",145     ,9.4     
"Union County, NC",2015,"112,222     ","106,848     ","5,374     ",4.8     
"Vance County, NC",2015,"18,022     ","16,496     ","1,526     ",8.5     
"Wake County, NC",2015,"539,009     ","513,915     ","25,094     ",4.7     
"Warren County, NC",2015,"7,202     ","6,612     ",590     ,8.2     
"Washington County, NC",2015,"4,960     ","4,534     ",426     ,8.6     
"Watauga County, NC",2015,"27,365     ","26,056     ","1,309     ",4.8     
"Wayne County, NC",2015,"53,672     ","50,458     ","3,214     ",6.0     
"Wilkes County, NC",2015,"29,597     ","27,937     ","1,660     ",5.6     
"Wilson County, NC",2015,"36,697     ","33,251     ","3,446     ",9.4     
"Yadkin County, NC",2015,"17,471     ","16,608     ",863     ,4.9     
"Yancey County, NC",2015,"7,408     ","6,976     ",432     ,5.8     
"Adams County, ND",2015,"1,100     ","1,068     ",32     ,2.9     
"Barnes County, ND",2015,"5,600     ","5,420     ",180     ,3.2     
"Benson County, ND",2015,"2,460     ","2,347     ",113     ,4.6     
"Billings County, ND",2015,464     ,450     ,14     ,3.0     
"Bottineau County, ND",2015,"3,216     ","3,075     ",141     ,4.4     
"Bowman County, ND",2015,"1,847     ","1,813     ",34     ,1.8     
"Burke County, ND",2015,"1,172     ","1,133     ",39     ,3.3     
"Burleigh County, ND",2015,"48,573     ","47,414     ","1,159     ",2.4     
"Cass County, ND",2015,"94,623     ","92,497     ","2,126     ",2.2     
"Cavalier County, ND",2015,"2,045     ","1,988     ",57     ,2.8     
"Dickey County, ND",2015,"2,532     ","2,485     ",47     ,1.9     
"Divide County, ND",2015,"1,801     ","1,768     ",33     ,1.8     
"Dunn County, ND",2015,"3,987     ","3,908     ",79     ,2.0     
"Eddy County, ND",2015,"1,260     ","1,200     ",60     ,4.8     
"Emmons County, ND",2015,"1,539     ","1,463     ",76     ,4.9     
"Foster County, ND",2015,"1,617     ","1,570     ",47     ,2.9     
"Golden Valley County, ND",2015,970     ,948     ,22     ,2.3     
"Grand Forks County, ND",2015,"37,216     ","36,307     ",909     ,2.4     
"Grant County, ND",2015,"1,309     ","1,268     ",41     ,3.1     
"Griggs County, ND",2015,"1,146     ","1,119     ",27     ,2.4     
"Hettinger County, ND",2015,"1,543     ","1,504     ",39     ,2.5     
"Kidder County, ND",2015,"1,332     ","1,283     ",49     ,3.7     
"LaMoure County, ND",2015,"2,253     ","2,197     ",56     ,2.5     
"Logan County, ND",2015,941     ,914     ,27     ,2.9     
"McHenry County, ND",2015,"3,254     ","3,117     ",137     ,4.2     
"McIntosh County, ND",2015,"1,234     ","1,195     ",39     ,3.2     
"McKenzie County, ND",2015,"9,132     ","8,905     ",227     ,2.5     
"McLean County, ND",2015,"4,884     ","4,701     ",183     ,3.7     
"Mercer County, ND",2015,"4,275     ","4,095     ",180     ,4.2     
"Morton County, ND",2015,"16,137     ","15,639     ",498     ,3.1     
"Mountrail County, ND",2015,"8,079     ","7,920     ",159     ,2.0     
"Nelson County, ND",2015,"1,505     ","1,449     ",56     ,3.7     
"Oliver County, ND",2015,876     ,824     ,52     ,5.9     
"Pembina County, ND",2015,"3,580     ","3,389     ",191     ,5.3     
"Pierce County, ND",2015,"1,824     ","1,747     ",77     ,4.2     
"Ramsey County, ND",2015,"5,645     ","5,453     ",192     ,3.4     
"Ransom County, ND",2015,"2,754     ","2,686     ",68     ,2.5     
"Renville County, ND",2015,"1,327     ","1,283     ",44     ,3.3     
"Richland County, ND",2015,"8,531     ","8,298     ",233     ,2.7     
"Rolette County, ND",2015,"4,850     ","4,349     ",501     ,10.3     
"Sargent County, ND",2015,"2,238     ","2,197     ",41     ,1.8     
"Sheridan County, ND",2015,720     ,684     ,36     ,5.0     
"Sioux County, ND",2015,"1,283     ","1,227     ",56     ,4.4     
"Slope County, ND",2015,461     ,449     ,12     ,2.6     
"Stark County, ND",2015,"20,128     ","19,583     ",545     ,2.7     
"Steele County, ND",2015,"1,055     ","1,031     ",24     ,2.3     
"Stutsman County, ND",2015,"10,624     ","10,350     ",274     ,2.6     
"Towner County, ND",2015,"1,232     ","1,199     ",33     ,2.7     
"Traill County, ND",2015,"4,415     ","4,290     ",125     ,2.8     
"Walsh County, ND",2015,"5,534     ","5,302     ",232     ,4.2     
"Ward County, ND",2015,"34,012     ","32,926     ","1,086     ",3.2     
"Wells County, ND",2015,"2,155     ","2,069     ",86     ,4.0     
"Williams County, ND",2015,"28,478     ","27,801     ",677     ,2.4     
"Adams County, OH",2015,"10,722     ","9,870     ",852     ,7.9     
"Allen County, OH",2015,"47,999     ","45,647     ","2,352     ",4.9     
"Ashland County, OH",2015,"26,064     ","24,739     ","1,325     ",5.1     
"Ashtabula County, OH",2015,"44,504     ","41,816     ","2,688     ",6.0     
"Athens County, OH",2015,"28,006     ","26,244     ","1,762     ",6.3     
"Auglaize County, OH",2015,"24,530     ","23,619     ",911     ,3.7     
"Belmont County, OH",2015,"31,259     ","29,255     ","2,004     ",6.4     
"Brown County, OH",2015,"19,554     ","18,323     ","1,231     ",6.3     
"Butler County, OH",2015,"188,071     ","179,345     ","8,726     ",4.6     
"Carroll County, OH",2015,"13,394     ","12,587     ",807     ,6.0     
"Champaign County, OH",2015,"19,939     ","19,057     ",882     ,4.4     
"Clark County, OH",2015,"64,293     ","61,045     ","3,248     ",5.1     
"Clermont County, OH",2015,"103,007     ","98,315     ","4,692     ",4.6     
"Clinton County, OH",2015,"16,744     ","15,693     ","1,051     ",6.3     
"Columbiana County, OH",2015,"49,555     ","46,616     ","2,939     ",5.9     
"Coshocton County, OH",2015,"15,907     ","14,883     ","1,024     ",6.4     
"Crawford County, OH",2015,"19,142     ","18,018     ","1,124     ",5.9     
"Cuyahoga County, OH",2015,"609,062     ","577,370     ","31,692     ",5.2     
"Darke County, OH",2015,"26,302     ","25,168     ","1,134     ",4.3     
"Defiance County, OH",2015,"18,736     ","17,806     ",930     ,5.0     
"Delaware County, OH",2015,"102,670     ","99,005     ","3,665     ",3.6     
"Erie County, OH",2015,"37,487     ","35,388     ","2,099     ",5.6     
