County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Glasscock County, TX",2016,749     ,720     ,29     ,3.9     
"Goliad County, TX",2016,"3,320     ","3,127     ",193     ,5.8     
"Gonzales County, TX",2016,"9,574     ","9,168     ",406     ,4.2     
"Gray County, TX",2016,"8,489     ","7,903     ",586     ,6.9     
"Grayson County, TX",2016,"61,232     ","58,868     ","2,364     ",3.9     
"Gregg County, TX",2016,"58,383     ","54,826     ","3,557     ",6.1     
"Grimes County, TX",2016,"11,058     ","10,326     ",732     ,6.6     
"Guadalupe County, TX",2016,"75,992     ","73,263     ","2,729     ",3.6     
"Hale County, TX",2016,"12,596     ","11,887     ",709     ,5.6     
"Hall County, TX",2016,"1,166     ","1,088     ",78     ,6.7     
"Hamilton County, TX",2016,"3,602     ","3,425     ",177     ,4.9     
"Hansford County, TX",2016,"2,946     ","2,854     ",92     ,3.1     
"Hardeman County, TX",2016,"1,625     ","1,561     ",64     ,3.9     
"Hardin County, TX",2016,"25,170     ","23,636     ","1,534     ",6.1     
"Harris County, TX",2016,"2,251,316     ","2,131,125     ","120,191     ",5.3     
"Harrison County, TX",2016,"29,961     ","28,159     ","1,802     ",6.0     
"Hartley County, TX",2016,"2,961     ","2,901     ",60     ,2.0     
"Haskell County, TX",2016,"2,509     ","2,403     ",106     ,4.2     
"Hays County, TX",2016,"104,921     ","101,416     ","3,505     ",3.3     
"Hemphill County, TX",2016,"2,115     ","2,036     ",79     ,3.7     
"Henderson County, TX",2016,"35,398     ","33,741     ","1,657     ",4.7     
"Hidalgo County, TX",2016,"337,251     ","310,858     ","26,393     ",7.8     
"Hill County, TX",2016,"15,812     ","15,114     ",698     ,4.4     
"Hockley County, TX",2016,"11,176     ","10,656     ",520     ,4.7     
"Hood County, TX",2016,"25,276     ","24,086     ","1,190     ",4.7     
"Hopkins County, TX",2016,"17,331     ","16,639     ",692     ,4.0     
"Houston County, TX",2016,"10,067     ","9,602     ",465     ,4.6     
"Howard County, TX",2016,"13,218     ","12,486     ",732     ,5.5     
"Hudspeth County, TX",2016,"1,542     ","1,450     ",92     ,6.0     
"Hunt County, TX",2016,"40,532     ","38,793     ","1,739     ",4.3     
"Hutchinson County, TX",2016,"9,639     ","9,095     ",544     ,5.6     
"Irion County, TX",2016,780     ,755     ,25     ,3.2     
"Jack County, TX",2016,"3,857     ","3,666     ",191     ,5.0     
"Jackson County, TX",2016,"7,277     ","6,936     ",341     ,4.7     
"Jasper County, TX",2016,"13,472     ","12,437     ","1,035     ",7.7     
"Jeff Davis County, TX",2016,"1,074     ","1,042     ",32     ,3.0     
"Jefferson County, TX",2016,"107,546     ","99,999     ","7,547     ",7.0     
"Jim Hogg County, TX",2016,"1,945     ","1,759     ",186     ,9.6     
"Jim Wells County, TX",2016,"17,470     ","15,625     ","1,845     ",10.6     
"Johnson County, TX",2016,"76,072     ","72,753     ","3,319     ",4.4     
"Jones County, TX",2016,"5,627     ","5,300     ",327     ,5.8     
"Karnes County, TX",2016,"6,279     ","5,972     ",307     ,4.9     
"Kaufman County, TX",2016,"57,940     ","55,742     ","2,198     ",3.8     
"Kendall County, TX",2016,"20,353     ","19,702     ",651     ,3.2     
"Kenedy County, TX",2016,217     ,207     ,10     ,4.6     
"Kent County, TX",2016,470     ,456     ,14     ,3.0     
"Kerr County, TX",2016,"21,366     ","20,597     ",769     ,3.6     
"Kimble County, TX",2016,"1,953     ","1,879     ",74     ,3.8     
"King County, TX",2016,178     ,171     ,7     ,3.9     
"Kinney County, TX",2016,"1,156     ","1,089     ",67     ,5.8     
"Kleberg County, TX",2016,"14,114     ","13,165     ",949     ,6.7     
"Knox County, TX",2016,"1,560     ","1,494     ",66     ,4.2     
"Lamar County, TX",2016,"23,238     ","22,161     ","1,077     ",4.6     
"Lamb County, TX",2016,"5,249     ","4,908     ",341     ,6.5     
"Lampasas County, TX",2016,"9,164     ","8,783     ",381     ,4.2     
"La Salle County, TX",2016,"3,887     ","3,687     ",200     ,5.1     
"Lavaca County, TX",2016,"8,746     ","8,376     ",370     ,4.2     
"Lee County, TX",2016,"9,286     ","8,936     ",350     ,3.8     
"Leon County, TX",2016,"6,513     ","6,091     ",422     ,6.5     
"Liberty County, TX",2016,"31,554     ","29,176     ","2,378     ",7.5     
"Limestone County, TX",2016,"8,329     ","7,862     ",467     ,5.6     
"Lipscomb County, TX",2016,"1,652     ","1,579     ",73     ,4.4     
"Live Oak County, TX",2016,"5,206     ","4,897     ",309     ,5.9     
"Llano County, TX",2016,"8,296     ","7,950     ",346     ,4.2     
"Loving County, TX",2016,86     ,82     ,4     ,4.7     
"Lubbock County, TX",2016,"153,626     ","148,411     ","5,215     ",3.4     
"Lynn County, TX",2016,"2,731     ","2,622     ",109     ,4.0     
"McCulloch County, TX",2016,"3,712     ","3,545     ",167     ,4.5     
"McLennan County, TX",2016,"116,150     ","111,548     ","4,602     ",4.0     
"McMullen County, TX",2016,862     ,844     ,18     ,2.1     
"Madison County, TX",2016,"4,770     ","4,527     ",243     ,5.1     
"Marion County, TX",2016,"4,343     ","4,038     ",305     ,7.0     
"Martin County, TX",2016,"2,483     ","2,374     ",109     ,4.4     
"Mason County, TX",2016,"1,791     ","1,726     ",65     ,3.6     
"Matagorda County, TX",2016,"16,890     ","15,653     ","1,237     ",7.3     
"Maverick County, TX",2016,"24,249     ","21,519     ","2,730     ",11.3     
"Medina County, TX",2016,"20,999     ","20,073     ",926     ,4.4     
"Menard County, TX",2016,818     ,781     ,37     ,4.5     
"Midland County, TX",2016,"85,080     ","81,326     ","3,754     ",4.4     
"Milam County, TX",2016,"10,272     ","9,742     ",530     ,5.2     
"Mills County, TX",2016,"1,925     ","1,845     ",80     ,4.2     
"Mitchell County, TX",2016,"2,610     ","2,427     ",183     ,7.0     
"Montague County, TX",2016,"9,035     ","8,587     ",448     ,5.0     
"Montgomery County, TX",2016,"265,996     ","252,941     ","13,055     ",4.9     
"Moore County, TX",2016,"11,197     ","10,864     ",333     ,3.0     
"Morris County, TX",2016,"4,895     ","4,359     ",536     ,10.9     
"Motley County, TX",2016,508     ,490     ,18     ,3.5     
"Nacogdoches County, TX",2016,"28,722     ","27,375     ","1,347     ",4.7     
"Navarro County, TX",2016,"22,775     ","21,822     ",953     ,4.2     
"Newton County, TX",2016,"5,355     ","4,930     ",425     ,7.9     
"Nolan County, TX",2016,"6,867     ","6,537     ",330     ,4.8     
"Nueces County, TX",2016,"167,827     ","158,355     ","9,472     ",5.6     
"Ochiltree County, TX",2016,"4,664     ","4,419     ",245     ,5.3     
"Oldham County, TX",2016,908     ,881     ,27     ,3.0     
"Orange County, TX",2016,"37,368     ","34,859     ","2,509     ",6.7     
"Palo Pinto County, TX",2016,"13,256     ","12,530     ",726     ,5.5     
"Panola County, TX",2016,"10,235     ","9,500     ",735     ,7.2     
"Parker County, TX",2016,"61,297     ","58,798     ","2,499     ",4.1     
"Parmer County, TX",2016,"4,950     ","4,825     ",125     ,2.5     
"Pecos County, TX",2016,"6,498     ","6,116     ",382     ,5.9     
"Polk County, TX",2016,"17,388     ","16,287     ","1,101     ",6.3     
"Potter County, TX",2016,"56,177     ","54,294     ","1,883     ",3.4     
"Presidio County, TX",2016,"3,081     ","2,751     ",330     ,10.7     
"Rains County, TX",2016,"5,556     ","5,333     ",223     ,4.0     
"Randall County, TX",2016,"70,685     ","68,595     ","2,090     ",3.0     
"Reagan County, TX",2016,"1,702     ","1,597     ",105     ,6.2     
"Real County, TX",2016,"1,041     ",982     ,59     ,5.7     
"Red River County, TX",2016,"5,036     ","4,744     ",292     ,5.8     
"Reeves County, TX",2016,"6,036     ","5,715     ",321     ,5.3     
"Refugio County, TX",2016,"3,137     ","2,929     ",208     ,6.6     
"Roberts County, TX",2016,442     ,422     ,20     ,4.5     
"Robertson County, TX",2016,"7,258     ","6,890     ",368     ,5.1     
"Rockwall County, TX",2016,"47,367     ","45,704     ","1,663     ",3.5     
"Runnels County, TX",2016,"4,649     ","4,465     ",184     ,4.0     
"Rusk County, TX",2016,"22,382     ","21,076     ","1,306     ",5.8     
"Sabine County, TX",2016,"3,484     ","3,157     ",327     ,9.4     
"San Augustine County, TX",2016,"2,805     ","2,554     ",251     ,8.9     
"San Jacinto County, TX",2016,"11,431     ","10,713     ",718     ,6.3     
"San Patricio County, TX",2016,"30,623     ","28,335     ","2,288     ",7.5     
"San Saba County, TX",2016,"2,448     ","2,365     ",83     ,3.4     
"Schleicher County, TX",2016,"1,421     ","1,347     ",74     ,5.2     
"Scurry County, TX",2016,"7,410     ","6,973     ",437     ,5.9     
"Shackelford County, TX",2016,"1,878     ","1,806     ",72     ,3.8     
"Shelby County, TX",2016,"10,959     ","10,300     ",659     ,6.0     
"Sherman County, TX",2016,"1,351     ","1,311     ",40     ,3.0     
"Smith County, TX",2016,"105,484     ","100,706     ","4,778     ",4.5     
"Somervell County, TX",2016,"4,134     ","3,935     ",199     ,4.8     
"Starr County, TX",2016,"26,365     ","22,837     ","3,528     ",13.4     
"Stephens County, TX",2016,"4,019     ","3,807     ",212     ,5.3     
"Sterling County, TX",2016,670     ,644     ,26     ,3.9     
"Stonewall County, TX",2016,640     ,612     ,28     ,4.4     
"Sutton County, TX",2016,"1,592     ","1,465     ",127     ,8.0     
"Swisher County, TX",2016,"2,716     ","2,600     ",116     ,4.3     
"Tarrant County, TX",2016,"1,011,543     ","971,204     ","40,339     ",4.0     
"Taylor County, TX",2016,"63,322     ","60,949     ","2,373     ",3.7     
"Terrell County, TX",2016,407     ,390     ,17     ,4.2     
"Terry County, TX",2016,"5,352     ","5,096     ",256     ,4.8     
"Throckmorton County, TX",2016,743     ,717     ,26     ,3.5     
"Titus County, TX",2016,"12,884     ","12,088     ",796     ,6.2     
"Tom Green County, TX",2016,"54,272     ","51,838     ","2,434     ",4.5     
"Travis County, TX",2016,"678,480     ","656,873     ","21,607     ",3.2     
"Trinity County, TX",2016,"5,485     ","5,151     ",334     ,6.1     
"Tyler County, TX",2016,"7,217     ","6,689     ",528     ,7.3     
"Upshur County, TX",2016,"17,903     ","16,754     ","1,149     ",6.4     
"Upton County, TX",2016,"1,582     ","1,498     ",84     ,5.3     
"Uvalde County, TX",2016,"11,813     ","11,184     ",629     ,5.3     
"Val Verde County, TX",2016,"20,147     ","18,887     ","1,260     ",6.3     
"Van Zandt County, TX",2016,"24,862     ","23,791     ","1,071     ",4.3     
"Victoria County, TX",2016,"43,732     ","41,357     ","2,375     ",5.4     
"Walker County, TX",2016,"23,797     ","22,547     ","1,250     ",5.3     
"Waller County, TX",2016,"22,180     ","20,939     ","1,241     ",5.6     
"Ward County, TX",2016,"5,397     ","5,089     ",308     ,5.7     
"Washington County, TX",2016,"15,089     ","14,320     ",769     ,5.1     
"Webb County, TX",2016,"113,897     ","108,314     ","5,583     ",4.9     
"Wharton County, TX",2016,"21,080     ","20,018     ","1,062     ",5.0     
"Wheeler County, TX",2016,"2,484     ","2,366     ",118     ,4.8     
"Wichita County, TX",2016,"55,486     ","53,072     ","2,414     ",4.4     
"Wilbarger County, TX",2016,"5,050     ","4,812     ",238     ,4.7     
"Willacy County, TX",2016,"6,505     ","5,707     ",798     ,12.3     
"Williamson County, TX",2016,"278,717     ","269,349     ","9,368     ",3.4     
"Wilson County, TX",2016,"23,760     ","22,830     ",930     ,3.9     
"Winkler County, TX",2016,"3,071     ","2,834     ",237     ,7.7     
"Wise County, TX",2016,"29,438     ","28,044     ","1,394     ",4.7     
"Wood County, TX",2016,"17,248     ","16,339     ",909     ,5.3     
"Yoakum County, TX",2016,"3,762     ","3,582     ",180     ,4.8     
"Young County, TX",2016,"8,312     ","7,947     ",365     ,4.4     
"Zapata County, TX",2016,"5,210     ","4,648     ",562     ,10.8     
"Zavala County, TX",2016,"3,887     ","3,347     ",540     ,13.9     
"Beaver County, UT",2016,"3,065     ","2,918     ",147     ,4.8     
"Box Elder County, UT",2016,"24,595     ","23,763     ",832     ,3.4     
"Cache County, UT",2016,"61,026     ","59,218     ","1,808     ",3.0     
"Carbon County, UT",2016,"8,298     ","7,819     ",479     ,5.8     
"Daggett County, UT",2016,461     ,438     ,23     ,5.0     
"Davis County, UT",2016,"163,777     ","158,759     ","5,018     ",3.1     
"Duchesne County, UT",2016,"8,070     ","7,373     ",697     ,8.6     
"Emery County, UT",2016,"4,246     ","3,988     ",258     ,6.1     
"Garfield County, UT",2016,"2,779     ","2,554     ",225     ,8.1     
"Grand County, UT",2016,"5,701     ","5,376     ",325     ,5.7     
"Iron County, UT",2016,"21,385     ","20,480     ",905     ,4.2     
"Juab County, UT",2016,"5,200     ","5,016     ",184     ,3.5     
"Kane County, UT",2016,"3,679     ","3,543     ",136     ,3.7     
"Millard County, UT",2016,"6,190     ","5,990     ",200     ,3.2     
"Morgan County, UT",2016,"5,125     ","4,977     ",148     ,2.9     
"Piute County, UT",2016,456     ,430     ,26     ,5.7     
"Rich County, UT",2016,"1,091     ","1,057     ",34     ,3.1     
"Salt Lake County, UT",2016,"599,503     ","581,020     ","18,483     ",3.1     
"San Juan County, UT",2016,"5,713     ","5,265     ",448     ,7.8     
"Sanpete County, UT",2016,"11,755     ","11,300     ",455     ,3.9     
"Sevier County, UT",2016,"9,551     ","9,145     ",406     ,4.3     
"Summit County, UT",2016,"23,791     ","23,066     ",725     ,3.0     
"Tooele County, UT",2016,"30,713     ","29,582     ","1,131     ",3.7     
"Uintah County, UT",2016,"14,057     ","12,782     ","1,275     ",9.1     
"Utah County, UT",2016,"277,959     ","269,619     ","8,340     ",3.0     
"Wasatch County, UT",2016,"13,853     ","13,398     ",455     ,3.3     
"Washington County, UT",2016,"67,007     ","64,578     ","2,429     ",3.6     
"Wayne County, UT",2016,"1,419     ","1,312     ",107     ,7.5     
"Weber County, UT",2016,"119,671     ","115,214     ","4,457     ",3.7     
"Addison County, VT",2016,"20,925     ","20,323     ",602     ,2.9     
"Bennington County, VT",2016,"18,503     ","17,830     ",673     ,3.6     
"Caledonia County, VT",2016,"14,946     ","14,345     ",601     ,4.0     
"Chittenden County, VT",2016,"95,560     ","93,248     ","2,312     ",2.4     
"Essex County, VT",2016,"2,708     ","2,577     ",131     ,4.8     
"Franklin County, VT",2016,"27,448     ","26,623     ",825     ,3.0     
"Grand Isle County, VT",2016,"3,988     ","3,844     ",144     ,3.6     
"Lamoille County, VT",2016,"13,961     ","13,389     ",572     ,4.1     
"Orange County, VT",2016,"15,951     ","15,472     ",479     ,3.0     
"Orleans County, VT",2016,"13,572     ","12,883     ",689     ,5.1     
"Rutland County, VT",2016,"31,554     ","30,405     ","1,149     ",3.6     
"Washington County, VT",2016,"34,014     ","32,965     ","1,049     ",3.1     
"Windham County, VT",2016,"23,294     ","22,545     ",749     ,3.2     
"Windsor County, VT",2016,"29,429     ","28,594     ",835     ,2.8     
"Accomack County, VA",2016,"15,820     ","15,060     ",760     ,4.8     
"Albemarle County, VA",2016,"54,534     ","52,631     ","1,903     ",3.5     
"Alleghany County, VA",2016,"6,941     ","6,593     ",348     ,5.0     
"Amelia County, VA",2016,"6,207     ","5,947     ",260     ,4.2     
"Amherst County, VA",2016,"15,010     ","14,364     ",646     ,4.3     
"Appomattox County, VA",2016,"7,006     ","6,684     ",322     ,4.6     
"Arlington County, VA",2016,"146,628     ","142,857     ","3,771     ",2.6     
"Augusta County, VA",2016,"36,898     ","35,570     ","1,328     ",3.6     
"Bath County, VA",2016,"2,499     ","2,408     ",91     ,3.6     
"Bedford County, VA",2016,"38,012     ","36,486     ","1,526     ",4.0     
"Bland County, VA",2016,"2,742     ","2,601     ",141     ,5.1     
"Botetourt County, VA",2016,"17,375     ","16,755     ",620     ,3.6     
"Brunswick County, VA",2016,"6,216     ","5,852     ",364     ,5.9     
"Buchanan County, VA",2016,"6,860     ","6,136     ",724     ,10.6     
"Buckingham County, VA",2016,"6,273     ","5,939     ",334     ,5.3     
"Campbell County, VA",2016,"25,973     ","24,840     ","1,133     ",4.4     
"Caroline County, VA",2016,"14,875     ","14,224     ",651     ,4.4     
"Carroll County, VA",2016,"12,977     ","12,321     ",656     ,5.1     
"Charles City County, VA",2016,"3,724     ","3,558     ",166     ,4.5     
"Charlotte County, VA",2016,"5,259     ","5,000     ",259     ,4.9     
"Chesterfield County, VA",2016,"180,972     ","174,105     ","6,867     ",3.8     
"Clarke County, VA",2016,"7,446     ","7,184     ",262     ,3.5     
"Craig County, VA",2016,"2,353     ","2,243     ",110     ,4.7     
"Culpeper County, VA",2016,"23,481     ","22,585     ",896     ,3.8     
"Cumberland County, VA",2016,"4,609     ","4,400     ",209     ,4.5     
"Dickenson County, VA",2016,"4,575     ","4,128     ",447     ,9.8     
"Dinwiddie County, VA",2016,"13,461     ","12,815     ",646     ,4.8     
"Essex County, VA",2016,"5,529     ","5,267     ",262     ,4.7     
"Fairfax County, VA",2016,"617,693     ","598,093     ","19,600     ",3.2     
"Fauquier County, VA",2016,"35,977     ","34,745     ","1,232     ",3.4     
"Floyd County, VA",2016,"8,201     ","7,873     ",328     ,4.0     
"Fluvanna County, VA",2016,"13,201     ","12,764     ",437     ,3.3     
"Franklin County, VA",2016,"26,402     ","25,288     ","1,114     ",4.2     
"Frederick County, VA",2016,"45,404     ","43,842     ","1,562     ",3.4     
"Giles County, VA",2016,"7,950     ","7,530     ",420     ,5.3     
"Gloucester County, VA",2016,"19,118     ","18,430     ",688     ,3.6     
"Goochland County, VA",2016,"10,845     ","10,443     ",402     ,3.7     
"Grayson County, VA",2016,"7,031     ","6,677     ",354     ,5.0     
"Greene County, VA",2016,"9,946     ","9,626     ",320     ,3.2     
"Greensville County, VA",2016,"4,212     ","4,002     ",210     ,5.0     
"Halifax County, VA",2016,"14,880     ","14,026     ",854     ,5.7     
"Hanover County, VA",2016,"57,255     ","55,280     ","1,975     ",3.4     
"Henrico County, VA",2016,"179,085     ","172,221     ","6,864     ",3.8     
"Henry County, VA",2016,"22,165     ","20,946     ","1,219     ",5.5     
"Highland County, VA",2016,"1,308     ","1,268     ",40     ,3.1     
"Isle of Wight County, VA",2016,"18,955     ","18,151     ",804     ,4.2     
"James City County, VA",2016,"34,910     ","33,580     ","1,330     ",3.8     
"King and Queen County, VA",2016,"3,665     ","3,515     ",150     ,4.1     
"King George County, VA",2016,"12,336     ","11,817     ",519     ,4.2     
"King William County, VA",2016,"8,762     ","8,435     ",327     ,3.7     
"Lancaster County, VA",2016,"5,115     ","4,832     ",283     ,5.5     
"Lee County, VA",2016,"8,451     ","7,886     ",565     ,6.7     
"Loudoun County, VA",2016,"207,602     ","201,078     ","6,524     ",3.1     
"Louisa County, VA",2016,"18,595     ","17,895     ",700     ,3.8     
"Lunenburg County, VA",2016,"5,260     ","5,021     ",239     ,4.5     
"Madison County, VA",2016,"7,183     ","6,962     ",221     ,3.1     
"Mathews County, VA",2016,"4,045     ","3,885     ",160     ,4.0     
"Mecklenburg County, VA",2016,"12,473     ","11,783     ",690     ,5.5     
"Middlesex County, VA",2016,"5,035     ","4,845     ",190     ,3.8     
"Montgomery County, VA",2016,"49,796     ","47,769     ","2,027     ",4.1     
"Nelson County, VA",2016,"7,246     ","6,989     ",257     ,3.5     
"New Kent County, VA",2016,"11,690     ","11,300     ",390     ,3.3     
"Northampton County, VA",2016,"5,881     ","5,546     ",335     ,5.7     
"Northumberland County, VA",2016,"5,454     ","5,161     ",293     ,5.4     
"Nottoway County, VA",2016,"7,044     ","6,768     ",276     ,3.9     
"Orange County, VA",2016,"16,386     ","15,730     ",656     ,4.0     
"Page County, VA",2016,"11,606     ","10,971     ",635     ,5.5     
"Patrick County, VA",2016,"7,962     ","7,582     ",380     ,4.8     
"Pittsylvania County, VA",2016,"29,732     ","28,343     ","1,389     ",4.7     
"Powhatan County, VA",2016,"13,656     ","13,180     ",476     ,3.5     
"Prince Edward County, VA",2016,"10,166     ","9,632     ",534     ,5.3     
"Prince George County, VA",2016,"14,949     ","14,234     ",715     ,4.8     
"Prince William County, VA",2016,"235,285     ","226,848     ","8,437     ",3.6     
"Pulaski County, VA",2016,"16,285     ","15,331     ",954     ,5.9     
"Rappahannock County, VA",2016,"3,717     ","3,588     ",129     ,3.5     
"Richmond County, VA",2016,"3,913     ","3,771     ",142     ,3.6     
"Roanoke County, VA",2016,"49,206     ","47,475     ","1,731     ",3.5     
"Rockbridge County, VA",2016,"10,475     ","10,024     ",451     ,4.3     
"Rockingham County, VA",2016,"40,616     ","39,212     ","1,404     ",3.5     
"Russell County, VA",2016,"11,253     ","10,538     ",715     ,6.4     
"Scott County, VA",2016,"9,436     ","8,982     ",454     ,4.8     
"Shenandoah County, VA",2016,"20,856     ","20,084     ",772     ,3.7     
"Smyth County, VA",2016,"13,691     ","12,909     ",782     ,5.7     
"Southampton County, VA",2016,"9,049     ","8,699     ",350     ,3.9     
"Spotsylvania County, VA",2016,"65,027     ","62,413     ","2,614     ",4.0     
"Stafford County, VA",2016,"68,383     ","65,749     ","2,634     ",3.9     
"Surry County, VA",2016,"3,660     ","3,471     ",189     ,5.2     
"Sussex County, VA",2016,"3,952     ","3,708     ",244     ,6.2     
"Tazewell County, VA",2016,"15,965     ","14,787     ","1,178     ",7.4     
"Warren County, VA",2016,"19,725     ","18,940     ",785     ,4.0     
"Washington County, VA",2016,"26,881     ","25,687     ","1,194     ",4.4     
"Westmoreland County, VA",2016,"8,989     ","8,584     ",405     ,4.5     
"Wise County, VA",2016,"13,211     ","12,109     ","1,102     ",8.3     
"Wythe County, VA",2016,"13,673     ","12,905     ",768     ,5.6     
"York County, VA",2016,"32,155     ","30,926     ","1,229     ",3.8     
"Alexandria city, VA",2016,"96,536     ","93,776     ","2,760     ",2.9     
"Bristol city, VA",2016,"7,455     ","7,084     ",371     ,5.0     
"Buena Vista city, VA",2016,"3,279     ","3,115     ",164     ,5.0     
"Charlottesville city, VA",2016,"24,916     ","24,088     ",828     ,3.3     
"Chesapeake city, VA",2016,"118,086     ","113,123     ","4,963     ",4.2     
"Colonial Heights city, VA",2016,"8,723     ","8,338     ",385     ,4.4     
"Covington city, VA",2016,"2,385     ","2,247     ",138     ,5.8     
"Danville city, VA",2016,"19,125     ","17,984     ","1,141     ",6.0     
"Emporia city, VA",2016,"2,246     ","2,104     ",142     ,6.3     
"Fairfax city, VA",2016,"12,993     ","12,602     ",391     ,3.0     
"Falls Church city, VA",2016,"7,993     ","7,778     ",215     ,2.7     
"Franklin city, VA",2016,"3,540     ","3,329     ",211     ,6.0     
"Fredericksburg city, VA",2016,"13,575     ","12,936     ",639     ,4.7     
"Galax city, VA",2016,"2,905     ","2,764     ",141     ,4.9     
"Hampton city, VA",2016,"64,029     ","60,438     ","3,591     ",5.6     
"Harrisonburg city, VA",2016,"24,259     ","23,107     ","1,152     ",4.7     
"Hopewell city, VA",2016,"9,786     ","9,157     ",629     ,6.4     
"Lexington city, VA",2016,"2,267     ","2,130     ",137     ,6.0     
"Lynchburg city, VA",2016,"35,557     ","33,738     ","1,819     ",5.1     
"Manassas city, VA",2016,"21,626     ","20,858     ",768     ,3.6     
"Manassas Park city, VA",2016,"8,493     ","8,188     ",305     ,3.6     
"Martinsville city, VA",2016,"5,167     ","4,807     ",360     ,7.0     
"Newport News city, VA",2016,"88,936     ","84,452     ","4,484     ",5.0     
"Norfolk city, VA",2016,"110,464     ","104,722     ","5,742     ",5.2     
"Norton city, VA",2016,"1,662     ","1,550     ",112     ,6.7     
"Petersburg city, VA",2016,"13,214     ","12,194     ","1,020     ",7.7     
"Poquoson city, VA",2016,"6,176     ","5,963     ",213     ,3.4     
"Portsmouth city, VA",2016,"44,103     ","41,436     ","2,667     ",6.0     
"Radford city, VA",2016,"8,267     ","7,826     ",441     ,5.3     
"Richmond city, VA",2016,"114,798     ","109,549     ","5,249     ",4.6     
"Roanoke city, VA",2016,"48,997     ","46,924     ","2,073     ",4.2     
"Salem city, VA",2016,"12,909     ","12,409     ",500     ,3.9     
"Staunton city, VA",2016,"11,808     ","11,354     ",454     ,3.8     
"Suffolk city, VA",2016,"43,013     ","41,030     ","1,983     ",4.6     
"Virginia Beach city, VA",2016,"229,517     ","220,574     ","8,943     ",3.9     
"Waynesboro city, VA",2016,"10,205     ","9,788     ",417     ,4.1     
"Williamsburg city, VA",2016,"6,720     ","6,354     ",366     ,5.4     
"Winchester city, VA",2016,"14,345     ","13,780     ",565     ,3.9     
"Adams County, WA",2016,"8,717     ","8,166     ",551     ,6.3     
"Asotin County, WA",2016,"9,972     ","9,483     ",489     ,4.9     
"Benton County, WA",2016,"94,362     ","88,504     ","5,858     ",6.2     
"Chelan County, WA",2016,"43,313     ","40,878     ","2,435     ",5.6     
"Clallam County, WA",2016,"27,332     ","25,285     ","2,047     ",7.5     
"Clark County, WA",2016,"220,996     ","207,736     ","13,260     ",6.0     
"Columbia County, WA",2016,"1,720     ","1,610     ",110     ,6.4     
"Cowlitz County, WA",2016,"44,876     ","41,712     ","3,164     ",7.1     
"Douglas County, WA",2016,"20,545     ","19,154     ","1,391     ",6.8     
"Ferry County, WA",2016,"2,493     ","2,240     ",253     ,10.1     
"Franklin County, WA",2016,"39,864     ","36,952     ","2,912     ",7.3     
"Garfield County, WA",2016,920     ,867     ,53     ,5.8     
"Grant County, WA",2016,"44,585     ","41,462     ","3,123     ",7.0     
"Grays Harbor County, WA",2016,"27,256     ","25,019     ","2,237     ",8.2     
"Island County, WA",2016,"32,764     ","30,860     ","1,904     ",5.8     
"Jefferson County, WA",2016,"11,516     ","10,714     ",802     ,7.0     
"King County, WA",2016,"1,213,173     ","1,166,951     ","46,222     ",3.8     
"Kitsap County, WA",2016,"118,285     ","111,789     ","6,496     ",5.5     
"Kittitas County, WA",2016,"21,549     ","20,286     ","1,263     ",5.9     
"Klickitat County, WA",2016,"9,649     ","9,002     ",647     ,6.7     
"Lewis County, WA",2016,"31,938     ","29,483     ","2,455     ",7.7     
"Lincoln County, WA",2016,"4,894     ","4,626     ",268     ,5.5     
"Mason County, WA",2016,"23,519     ","21,769     ","1,750     ",7.4     
"Okanogan County, WA",2016,"21,415     ","20,015     ","1,400     ",6.5     
"Pacific County, WA",2016,"8,295     ","7,637     ",658     ,7.9     
"Pend Oreille County, WA",2016,"4,663     ","4,254     ",409     ,8.8     
"Pierce County, WA",2016,"404,970     ","380,954     ","24,016     ",5.9     
"San Juan County, WA",2016,"7,879     ","7,518     ",361     ,4.6     
"Skagit County, WA",2016,"58,012     ","54,287     ","3,725     ",6.4     
"Skamania County, WA",2016,"5,078     ","4,731     ",347     ,6.8     
"Snohomish County, WA",2016,"415,292     ","397,875     ","17,417     ",4.2     
"Spokane County, WA",2016,"234,673     ","220,625     ","14,048     ",6.0     
"Stevens County, WA",2016,"17,894     ","16,446     ","1,448     ",8.1     
"Thurston County, WA",2016,"129,896     ","122,677     ","7,219     ",5.6     
"Wahkiakum County, WA",2016,"1,289     ","1,179     ",110     ,8.5     
"Walla Walla County, WA",2016,"28,734     ","27,206     ","1,528     ",5.3     
"Whatcom County, WA",2016,"107,213     ","101,059     ","6,154     ",5.7     
"Whitman County, WA",2016,"23,132     ","21,989     ","1,143     ",4.9     
"Yakima County, WA",2016,"125,890     ","116,529     ","9,361     ",7.4     
"Barbour County, WV",2016,"6,983     ","6,508     ",475     ,6.8     
"Berkeley County, WV",2016,"54,260     ","52,110     ","2,150     ",4.0     
"Boone County, WV",2016,"8,014     ","7,284     ",730     ,9.1     
"Braxton County, WV",2016,"5,509     ","5,026     ",483     ,8.8     
"Brooke County, WV",2016,"10,012     ","9,306     ",706     ,7.1     
"Cabell County, WV",2016,"41,349     ","39,356     ","1,993     ",4.8     
"Calhoun County, WV",2016,"2,630     ","2,292     ",338     ,12.9     
"Clay County, WV",2016,"3,269     ","2,930     ",339     ,10.4     
