County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Webster County, NE",2013,"1,741     ","1,675     ",66     ,3.8     
"Wheeler County, NE",2013,524     ,507     ,17     ,3.2     
"York County, NE",2013,"7,481     ","7,218     ",263     ,3.5     
"Churchill County, NV",2013,"10,832     ","9,768     ","1,064     ",9.8     
"Clark County, NV",2013,"998,095     ","898,037     ","100,058     ",10.0     
"Douglas County, NV",2013,"22,466     ","20,199     ","2,267     ",10.1     
"Elko County, NV",2013,"28,506     ","26,670     ","1,836     ",6.4     
"Esmeralda County, NV",2013,537     ,510     ,27     ,5.0     
"Eureka County, NV",2013,"1,080     ","1,012     ",68     ,6.3     
"Humboldt County, NV",2013,"8,997     ","8,400     ",597     ,6.6     
"Lander County, NV",2013,"3,488     ","3,221     ",267     ,7.7     
"Lincoln County, NV",2013,"2,001     ","1,802     ",199     ,9.9     
"Lyon County, NV",2013,"22,209     ","19,274     ","2,935     ",13.2     
"Mineral County, NV",2013,"1,829     ","1,592     ",237     ,13.0     
"Nye County, NV",2013,"16,244     ","14,199     ","2,045     ",12.6     
"Pershing County, NV",2013,"2,598     ","2,357     ",241     ,9.3     
"Storey County, NV",2013,"1,883     ","1,657     ",226     ,12.0     
"Washoe County, NV",2013,"219,924     ","198,371     ","21,553     ",9.8     
"White Pine County, NV",2013,"4,824     ","4,455     ",369     ,7.6     
"Carson City, NV",2013,"25,214     ","22,498     ","2,716     ",10.8     
"Belknap County, NH",2013,"32,066     ","30,410     ","1,656     ",5.2     
"Carroll County, NH",2013,"24,485     ","23,245     ","1,240     ",5.1     
"Cheshire County, NH",2013,"42,042     ","39,987     ","2,055     ",4.9     
"Coos County, NH",2013,"15,969     ","14,971     ",998     ,6.2     
"Grafton County, NH",2013,"48,468     ","46,354     ","2,114     ",4.4     
"Hillsborough County, NH",2013,"228,331     ","215,685     ","12,646     ",5.5     
"Merrimack County, NH",2013,"81,060     ","77,196     ","3,864     ",4.8     
"Rockingham County, NH",2013,"176,160     ","166,282     ","9,878     ",5.6     
"Strafford County, NH",2013,"70,314     ","66,776     ","3,538     ",5.0     
"Sullivan County, NH",2013,"24,141     ","23,116     ","1,025     ",4.2     
"Atlantic County, NJ",2013,"136,972     ","120,654     ","16,318     ",11.9     
"Bergen County, NJ",2013,"479,683     ","446,896     ","32,787     ",6.8     
"Burlington County, NJ",2013,"231,309     ","213,110     ","18,199     ",7.9     
"Camden County, NJ",2013,"256,334     ","231,711     ","24,623     ",9.6     
"Cape May County, NJ",2013,"49,179     ","42,027     ","7,152     ",14.5     
"Cumberland County, NJ",2013,"69,373     ","61,064     ","8,309     ",12.0     
"Essex County, NJ",2013,"378,765     ","341,374     ","37,391     ",9.9     
"Gloucester County, NJ",2013,"149,276     ","135,537     ","13,739     ",9.2     
"Hudson County, NJ",2013,"358,333     ","329,624     ","28,709     ",8.0     
"Hunterdon County, NJ",2013,"66,324     ","62,370     ","3,954     ",6.0     
"Mercer County, NJ",2013,"193,723     ","179,370     ","14,353     ",7.4     
"Middlesex County, NJ",2013,"429,433     ","396,365     ","33,068     ",7.7     
"Monmouth County, NJ",2013,"326,755     ","301,616     ","25,139     ",7.7     
"Morris County, NJ",2013,"264,014     ","247,409     ","16,605     ",6.3     
"Ocean County, NJ",2013,"265,401     ","240,258     ","25,143     ",9.5     
"Passaic County, NJ",2013,"250,300     ","224,904     ","25,396     ",10.1     
"Salem County, NJ",2013,"31,648     ","28,280     ","3,368     ",10.6     
"Somerset County, NJ",2013,"174,044     ","162,793     ","11,251     ",6.5     
"Sussex County, NJ",2013,"79,129     ","72,728     ","6,401     ",8.1     
"Union County, NJ",2013,"280,457     ","256,494     ","23,963     ",8.5     
"Warren County, NJ",2013,"57,569     ","53,077     ","4,492     ",7.8     
"Bernalillo County, NM",2013,"321,539     ","300,844     ","20,695     ",6.4     
"Catron County, NM",2013,"1,248     ","1,137     ",111     ,8.9     
"Chaves County, NM",2013,"26,792     ","25,117     ","1,675     ",6.3     
"Cibola County, NM",2013,"9,173     ","8,383     ",790     ,8.6     
"Colfax County, NM",2013,"6,210     ","5,772     ",438     ,7.1     
"Curry County, NM",2013,"21,556     ","20,457     ","1,099     ",5.1     
"De Baca County, NM",2013,814     ,777     ,37     ,4.5     
"Dona Ana County, NM",2013,"94,284     ","87,259     ","7,025     ",7.5     
"Eddy County, NM",2013,"27,837     ","26,565     ","1,272     ",4.6     
"Grant County, NM",2013,"12,919     ","12,048     ",871     ,6.7     
"Guadalupe County, NM",2013,"1,641     ","1,499     ",142     ,8.7     
"Harding County, NM",2013,286     ,271     ,15     ,5.2     
"Hidalgo County, NM",2013,"2,187     ","2,023     ",164     ,7.5     
"Lea County, NM",2013,"29,488     ","28,173     ","1,315     ",4.5     
"Lincoln County, NM",2013,"8,858     ","8,290     ",568     ,6.4     
"Los Alamos County, NM",2013,"8,673     ","8,308     ",365     ,4.2     
"Luna County, NM",2013,"11,362     ","9,210     ","2,152     ",18.9     
"McKinley County, NM",2013,"24,447     ","21,984     ","2,463     ",10.1     
"Mora County, NM",2013,"2,267     ","2,003     ",264     ,11.6     
"Otero County, NM",2013,"25,397     ","23,784     ","1,613     ",6.4     
"Quay County, NM",2013,"3,326     ","3,085     ",241     ,7.2     
"Rio Arriba County, NM",2013,"16,738     ","15,148     ","1,590     ",9.5     
"Roosevelt County, NM",2013,"8,392     ","7,926     ",466     ,5.6     
"Sandoval County, NM",2013,"60,938     ","56,417     ","4,521     ",7.4     
"San Juan County, NM",2013,"54,873     ","51,165     ","3,708     ",6.8     
"San Miguel County, NM",2013,"11,155     ","10,230     ",925     ,8.3     
"Santa Fe County, NM",2013,"73,660     ","69,565     ","4,095     ",5.6     
"Sierra County, NM",2013,"4,013     ","3,623     ",390     ,9.7     
"Socorro County, NM",2013,"6,652     ","6,163     ",489     ,7.4     
"Taos County, NM",2013,"15,135     ","13,577     ","1,558     ",10.3     
"Torrance County, NM",2013,"5,629     ","5,056     ",573     ,10.2     
"Union County, NM",2013,"1,876     ","1,790     ",86     ,4.6     
"Valencia County, NM",2013,"30,046     ","27,560     ","2,486     ",8.3     
"Albany County, NY",2013,"160,574     ","150,583     ","9,991     ",6.2     
"Allegany County, NY",2013,"23,773     ","21,945     ","1,828     ",7.7     
"Bronx County, NY",2013,"600,525     ","530,049     ","70,476     ",11.7     
"Broome County, NY",2013,"91,828     ","84,512     ","7,316     ",8.0     
"Cattaraugus County, NY",2013,"38,072     ","34,742     ","3,330     ",8.7     
"Cayuga County, NY",2013,"38,810     ","35,875     ","2,935     ",7.6     
"Chautauqua County, NY",2013,"60,159     ","55,211     ","4,948     ",8.2     
"Chemung County, NY",2013,"39,572     ","36,364     ","3,208     ",8.1     
"Chenango County, NY",2013,"24,071     ","22,265     ","1,806     ",7.5     
"Clinton County, NY",2013,"37,145     ","33,977     ","3,168     ",8.5     
"Columbia County, NY",2013,"31,801     ","29,841     ","1,960     ",6.2     
"Cortland County, NY",2013,"24,285     ","22,356     ","1,929     ",7.9     
"Delaware County, NY",2013,"21,030     ","19,333     ","1,697     ",8.1     
"Dutchess County, NY",2013,"145,403     ","135,453     ","9,950     ",6.8     
"Erie County, NY",2013,"459,781     ","424,800     ","34,981     ",7.6     
"Essex County, NY",2013,"18,095     ","16,561     ","1,534     ",8.5     
"Franklin County, NY",2013,"21,529     ","19,578     ","1,951     ",9.1     
"Fulton County, NY",2013,"24,724     ","22,323     ","2,401     ",9.7     
"Genesee County, NY",2013,"30,500     ","28,357     ","2,143     ",7.0     
"Greene County, NY",2013,"21,339     ","19,422     ","1,917     ",9.0     
"Hamilton County, NY",2013,"2,430     ","2,191     ",239     ,9.8     
"Herkimer County, NY",2013,"29,975     ","27,569     ","2,406     ",8.0     
"Jefferson County, NY",2013,"48,298     ","43,729     ","4,569     ",9.5     
"Kings County, NY",2013,"1,206,307     ","1,093,739     ","112,568     ",9.3     
"Lewis County, NY",2013,"12,239     ","11,052     ","1,187     ",9.7     
"Livingston County, NY",2013,"31,843     ","29,547     ","2,296     ",7.2     
"Madison County, NY",2013,"34,385     ","31,702     ","2,683     ",7.8     
"Monroe County, NY",2013,"374,202     ","347,423     ","26,779     ",7.2     
"Montgomery County, NY",2013,"23,163     ","20,982     ","2,181     ",9.4     
"Nassau County, NY",2013,"696,036     ","653,821     ","42,215     ",6.1     
"New York County, NY",2013,"900,600     ","833,170     ","67,430     ",7.5     
"Niagara County, NY",2013,"104,967     ","95,856     ","9,111     ",8.7     
"Oneida County, NY",2013,"107,128     ","98,964     ","8,164     ",7.6     
"Onondaga County, NY",2013,"231,423     ","215,189     ","16,234     ",7.0     
"Ontario County, NY",2013,"55,834     ","52,231     ","3,603     ",6.5     
"Orange County, NY",2013,"178,723     ","166,198     ","12,525     ",7.0     
"Orleans County, NY",2013,"18,699     ","16,956     ","1,743     ",9.3     
"Oswego County, NY",2013,"57,193     ","51,407     ","5,786     ",10.1     
"Otsego County, NY",2013,"31,094     ","28,920     ","2,174     ",7.0     
"Putnam County, NY",2013,"51,300     ","48,099     ","3,201     ",6.2     
"Queens County, NY",2013,"1,137,783     ","1,049,995     ","87,788     ",7.7     
"Rensselaer County, NY",2013,"83,391     ","77,684     ","5,707     ",6.8     
"Richmond County, NY",2013,"220,021     ","200,334     ","19,687     ",8.9     
"Rockland County, NY",2013,"150,571     ","140,889     ","9,682     ",6.4     
"St. Lawrence County, NY",2013,"48,468     ","43,931     ","4,537     ",9.4     
"Saratoga County, NY",2013,"117,926     ","110,894     ","7,032     ",6.0     
"Schenectady County, NY",2013,"77,957     ","72,602     ","5,355     ",6.9     
"Schoharie County, NY",2013,"15,287     ","14,013     ","1,274     ",8.3     
"Schuyler County, NY",2013,"8,873     ","8,073     ",800     ,9.0     
"Seneca County, NY",2013,"15,901     ","14,770     ","1,131     ",7.1     
"Steuben County, NY",2013,"45,649     ","41,698     ","3,951     ",8.7     
"Suffolk County, NY",2013,"780,519     ","727,742     ","52,777     ",6.8     
"Sullivan County, NY",2013,"34,561     ","31,677     ","2,884     ",8.3     
"Tioga County, NY",2013,"24,943     ","23,121     ","1,822     ",7.3     
"Tompkins County, NY",2013,"55,830     ","52,848     ","2,982     ",5.3     
"Ulster County, NY",2013,"90,249     ","83,635     ","6,614     ",7.3     
"Warren County, NY",2013,"33,115     ","30,340     ","2,775     ",8.4     
"Washington County, NY",2013,"29,383     ","27,135     ","2,248     ",7.7     
"Wayne County, NY",2013,"45,916     ","42,348     ","3,568     ",7.8     
"Westchester County, NY",2013,"476,999     ","446,382     ","30,617     ",6.4     
"Wyoming County, NY",2013,"18,800     ","17,272     ","1,528     ",8.1     
"Yates County, NY",2013,"11,961     ","11,122     ",839     ,7.0     
"Alamance County, NC",2013,"77,398     ","71,939     ","5,459     ",7.1     
"Alexander County, NC",2013,"17,513     ","16,189     ","1,324     ",7.6     
"Alleghany County, NC",2013,"4,425     ","4,047     ",378     ,8.5     
"Anson County, NC",2013,"10,934     ","9,928     ","1,006     ",9.2     
"Ashe County, NC",2013,"12,877     ","11,725     ","1,152     ",8.9     
"Avery County, NC",2013,"7,699     ","7,029     ",670     ,8.7     
"Beaufort County, NC",2013,"20,483     ","18,592     ","1,891     ",9.2     
"Bertie County, NC",2013,"8,470     ","7,641     ",829     ,9.8     
"Bladen County, NC",2013,"14,356     ","12,746     ","1,610     ",11.2     
"Brunswick County, NC",2013,"47,749     ","43,204     ","4,545     ",9.5     
"Buncombe County, NC",2013,"127,980     ","120,533     ","7,447     ",5.8     
"Burke County, NC",2013,"40,173     ","36,937     ","3,236     ",8.1     
"Cabarrus County, NC",2013,"92,401     ","85,569     ","6,832     ",7.4     
"Caldwell County, NC",2013,"36,422     ","33,027     ","3,395     ",9.3     
"Camden County, NC",2013,"4,531     ","4,218     ",313     ,6.9     
"Carteret County, NC",2013,"31,237     ","28,867     ","2,370     ",7.6     
"Caswell County, NC",2013,"9,873     ","9,009     ",864     ,8.8     
"Catawba County, NC",2013,"76,133     ","69,845     ","6,288     ",8.3     
"Chatham County, NC",2013,"31,632     ","29,700     ","1,932     ",6.1     
"Cherokee County, NC",2013,"11,281     ","10,269     ","1,012     ",9.0     
"Chowan County, NC",2013,"5,728     ","5,180     ",548     ,9.6     
"Clay County, NC",2013,"4,061     ","3,715     ",346     ,8.5     
"Cleveland County, NC",2013,"46,592     ","42,291     ","4,301     ",9.2     
"Columbus County, NC",2013,"24,109     ","21,695     ","2,414     ",10.0     
"Craven County, NC",2013,"41,528     ","38,026     ","3,502     ",8.4     
"Cumberland County, NC",2013,"130,999     ","118,696     ","12,303     ",9.4     
"Currituck County, NC",2013,"12,628     ","11,660     ",968     ,7.7     
"Dare County, NC",2013,"20,555     ","18,323     ","2,232     ",10.9     
"Davidson County, NC",2013,"79,435     ","73,107     ","6,328     ",8.0     
"Davie County, NC",2013,"20,000     ","18,542     ","1,458     ",7.3     
"Duplin County, NC",2013,"26,494     ","24,439     ","2,055     ",7.8     
"Durham County, NC",2013,"150,701     ","141,530     ","9,171     ",6.1     
"Edgecombe County, NC",2013,"23,964     ","20,937     ","3,027     ",12.6     
"Forsyth County, NC",2013,"177,824     ","164,762     ","13,062     ",7.3     
"Franklin County, NC",2013,"28,284     ","26,014     ","2,270     ",8.0     
"Gaston County, NC",2013,"100,951     ","92,165     ","8,786     ",8.7     
"Gates County, NC",2013,"5,266     ","4,910     ",356     ,6.8     
"Graham County, NC",2013,"3,517     ","2,993     ",524     ,14.9     
"Granville County, NC",2013,"28,396     ","26,507     ","1,889     ",6.7     
"Greene County, NC",2013,"9,426     ","8,705     ",721     ,7.6     
"Guilford County, NC",2013,"255,657     ","235,225     ","20,432     ",8.0     
"Halifax County, NC",2013,"21,772     ","19,276     ","2,496     ",11.5     
"Harnett County, NC",2013,"49,742     ","45,276     ","4,466     ",9.0     
"Haywood County, NC",2013,"27,641     ","25,536     ","2,105     ",7.6     
"Henderson County, NC",2013,"49,173     ","46,201     ","2,972     ",6.0     
"Hertford County, NC",2013,"9,515     ","8,646     ",869     ,9.1     
"Hoke County, NC",2013,"19,778     ","17,883     ","1,895     ",9.6     
"Hyde County, NC",2013,"2,164     ","1,919     ",245     ,11.3     
"Iredell County, NC",2013,"79,556     ","73,084     ","6,472     ",8.1     
"Jackson County, NC",2013,"18,456     ","16,875     ","1,581     ",8.6     
"Johnston County, NC",2013,"84,615     ","78,785     ","5,830     ",6.9     
"Jones County, NC",2013,"4,547     ","4,174     ",373     ,8.2     
"Lee County, NC",2013,"26,107     ","23,532     ","2,575     ",9.9     
"Lenoir County, NC",2013,"28,544     ","26,133     ","2,411     ",8.4     
"Lincoln County, NC",2013,"39,944     ","36,739     ","3,205     ",8.0     
"McDowell County, NC",2013,"20,459     ","18,672     ","1,787     ",8.7     
"Macon County, NC",2013,"15,229     ","13,871     ","1,358     ",8.9     
"Madison County, NC",2013,"9,504     ","8,747     ",757     ,8.0     
"Martin County, NC",2013,"10,116     ","9,087     ","1,029     ",10.2     
"Mecklenburg County, NC",2013,"538,164     ","498,854     ","39,310     ",7.3     
"Mitchell County, NC",2013,"6,679     ","5,961     ",718     ,10.8     
"Montgomery County, NC",2013,"11,699     ","10,757     ",942     ,8.1     
"Moore County, NC",2013,"37,972     ","35,104     ","2,868     ",7.6     
"Nash County, NC",2013,"45,378     ","40,816     ","4,562     ",10.1     
"New Hanover County, NC",2013,"109,725     ","101,673     ","8,052     ",7.3     
"Northampton County, NC",2013,"8,168     ","7,375     ",793     ,9.7     
"Onslow County, NC",2013,"64,175     ","59,787     ","4,388     ",6.8     
"Orange County, NC",2013,"72,832     ","69,076     ","3,756     ",5.2     
"Pamlico County, NC",2013,"5,339     ","4,903     ",436     ,8.2     
"Pasquotank County, NC",2013,"17,696     ","16,041     ","1,655     ",9.4     
"Pender County, NC",2013,"25,062     ","22,861     ","2,201     ",8.8     
"Perquimans County, NC",2013,"5,230     ","4,743     ",487     ,9.3     
"Person County, NC",2013,"18,310     ","16,515     ","1,795     ",9.8     
"Pitt County, NC",2013,"88,034     ","81,135     ","6,899     ",7.8     
"Polk County, NC",2013,"8,686     ","8,126     ",560     ,6.4     
"Randolph County, NC",2013,"68,069     ","62,344     ","5,725     ",8.4     
"Richmond County, NC",2013,"17,446     ","15,451     ","1,995     ",11.4     
"Robeson County, NC",2013,"52,139     ","46,133     ","6,006     ",11.5     
"Rockingham County, NC",2013,"42,210     ","38,236     ","3,974     ",9.4     
"Rowan County, NC",2013,"62,906     ","57,235     ","5,671     ",9.0     
"Rutherford County, NC",2013,"25,961     ","23,137     ","2,824     ",10.9     
"Sampson County, NC",2013,"29,714     ","27,381     ","2,333     ",7.9     
"Scotland County, NC",2013,"12,242     ","10,448     ","1,794     ",14.7     
"Stanly County, NC",2013,"28,907     ","26,610     ","2,297     ",7.9     
"Stokes County, NC",2013,"22,222     ","20,524     ","1,698     ",7.6     
"Surry County, NC",2013,"33,339     ","30,636     ","2,703     ",8.1     
"Swain County, NC",2013,"6,607     ","5,807     ",800     ,12.1     
"Transylvania County, NC",2013,"13,427     ","12,458     ",969     ,7.2     
"Tyrrell County, NC",2013,"1,563     ","1,366     ",197     ,12.6     
"Union County, NC",2013,"105,927     ","99,180     ","6,747     ",6.4     
"Vance County, NC",2013,"18,140     ","16,114     ","2,026     ",11.2     
"Wake County, NC",2013,"512,481     ","482,605     ","29,876     ",5.8     
"Warren County, NC",2013,"7,307     ","6,529     ",778     ,10.6     
"Washington County, NC",2013,"5,303     ","4,660     ",643     ,12.1     
"Watauga County, NC",2013,"27,019     ","25,339     ","1,680     ",6.2     
"Wayne County, NC",2013,"54,876     ","50,734     ","4,142     ",7.5     
"Wilkes County, NC",2013,"30,000     ","27,393     ","2,607     ",8.7     
"Wilson County, NC",2013,"38,163     ","33,805     ","4,358     ",11.4     
"Yadkin County, NC",2013,"17,916     ","16,567     ","1,349     ",7.5     
"Yancey County, NC",2013,"7,821     ","7,094     ",727     ,9.3     
"Adams County, ND",2013,"1,097     ","1,070     ",27     ,2.5     
"Barnes County, ND",2013,"5,646     ","5,467     ",179     ,3.2     
"Benson County, ND",2013,"2,518     ","2,328     ",190     ,7.5     
"Billings County, ND",2013,469     ,456     ,13     ,2.8     
"Bottineau County, ND",2013,"3,222     ","3,098     ",124     ,3.8     
"Bowman County, ND",2013,"1,975     ","1,936     ",39     ,2.0     
"Burke County, ND",2013,"1,372     ","1,342     ",30     ,2.2     
"Burleigh County, ND",2013,"46,801     ","45,644     ","1,157     ",2.5     
"Cass County, ND",2013,"90,391     ","87,915     ","2,476     ",2.7     
"Cavalier County, ND",2013,"2,053     ","1,986     ",67     ,3.3     
"Dickey County, ND",2013,"2,631     ","2,570     ",61     ,2.3     
"Divide County, ND",2013,"1,753     ","1,729     ",24     ,1.4     
"Dunn County, ND",2013,"4,060     ","4,003     ",57     ,1.4     
"Eddy County, ND",2013,"1,256     ","1,181     ",75     ,6.0     
"Emmons County, ND",2013,"1,572     ","1,489     ",83     ,5.3     
"Foster County, ND",2013,"1,615     ","1,560     ",55     ,3.4     
"Golden Valley County, ND",2013,961     ,940     ,21     ,2.2     
"Grand Forks County, ND",2013,"36,788     ","35,675     ","1,113     ",3.0     
"Grant County, ND",2013,"1,261     ","1,224     ",37     ,2.9     
"Griggs County, ND",2013,"1,189     ","1,161     ",28     ,2.4     
"Hettinger County, ND",2013,"1,463     ","1,424     ",39     ,2.7     
"Kidder County, ND",2013,"1,241     ","1,183     ",58     ,4.7     
"LaMoure County, ND",2013,"2,212     ","2,162     ",50     ,2.3     
"Logan County, ND",2013,908     ,880     ,28     ,3.1     
"McHenry County, ND",2013,"3,253     ","3,119     ",134     ,4.1     
"McIntosh County, ND",2013,"1,236     ","1,199     ",37     ,3.0     
"McKenzie County, ND",2013,"7,473     ","7,362     ",111     ,1.5     
"McLean County, ND",2013,"4,769     ","4,570     ",199     ,4.2     
"Mercer County, ND",2013,"4,122     ","3,933     ",189     ,4.6     
"Morton County, ND",2013,"15,598     ","15,085     ",513     ,3.3     
"Mountrail County, ND",2013,"7,916     ","7,795     ",121     ,1.5     
"Nelson County, ND",2013,"1,537     ","1,471     ",66     ,4.3     
"Oliver County, ND",2013,882     ,828     ,54     ,6.1     
"Pembina County, ND",2013,"3,585     ","3,369     ",216     ,6.0     
"Pierce County, ND",2013,"1,809     ","1,733     ",76     ,4.2     
"Ramsey County, ND",2013,"5,686     ","5,473     ",213     ,3.7     
"Ransom County, ND",2013,"2,735     ","2,657     ",78     ,2.9     
"Renville County, ND",2013,"1,388     ","1,354     ",34     ,2.4     
"Richland County, ND",2013,"8,481     ","8,197     ",284     ,3.3     
"Rolette County, ND",2013,"4,837     ","4,243     ",594     ,12.3     
"Sargent County, ND",2013,"2,115     ","2,062     ",53     ,2.5     
"Sheridan County, ND",2013,709     ,681     ,28     ,3.9     
"Sioux County, ND",2013,"1,300     ","1,240     ",60     ,4.6     
"Slope County, ND",2013,517     ,506     ,11     ,2.1     
"Stark County, ND",2013,"19,255     ","18,931     ",324     ,1.7     
"Steele County, ND",2013,"1,030     ","1,005     ",25     ,2.4     
"Stutsman County, ND",2013,"10,382     ","10,059     ",323     ,3.1     
"Towner County, ND",2013,"1,200     ","1,154     ",46     ,3.8     
"Traill County, ND",2013,"4,450     ","4,322     ",128     ,2.9     
"Walsh County, ND",2013,"5,561     ","5,287     ",274     ,4.9     
"Ward County, ND",2013,"34,096     ","33,178     ",918     ,2.7     
"Wells County, ND",2013,"2,188     ","2,094     ",94     ,4.3     
"Williams County, ND",2013,"28,948     ","28,593     ",355     ,1.2     
"Adams County, OH",2013,"10,684     ","9,329     ","1,355     ",12.7     
"Allen County, OH",2013,"49,437     ","45,572     ","3,865     ",7.8     
"Ashland County, OH",2013,"25,506     ","23,448     ","2,058     ",8.1     
"Ashtabula County, OH",2013,"45,988     ","41,634     ","4,354     ",9.5     
"Athens County, OH",2013,"27,486     ","25,014     ","2,472     ",9.0     
"Auglaize County, OH",2013,"23,948     ","22,537     ","1,411     ",5.9     
"Belmont County, OH",2013,"31,938     ","29,315     ","2,623     ",8.2     
"Brown County, OH",2013,"20,069     ","18,034     ","2,035     ",10.1     
"Butler County, OH",2013,"186,175     ","172,260     ","13,915     ",7.5     
"Carroll County, OH",2013,"13,691     ","12,612     ","1,079     ",7.9     
"Champaign County, OH",2013,"20,001     ","18,623     ","1,378     ",6.9     
"Clark County, OH",2013,"65,907     ","60,952     ","4,955     ",7.5     
"Clermont County, OH",2013,"102,435     ","94,913     ","7,522     ",7.3     
"Clinton County, OH",2013,"17,078     ","15,299     ","1,779     ",10.4     
"Columbiana County, OH",2013,"50,530     ","46,381     ","4,149     ",8.2     
"Coshocton County, OH",2013,"16,342     ","14,750     ","1,592     ",9.7     
"Crawford County, OH",2013,"19,702     ","17,901     ","1,801     ",9.1     
"Cuyahoga County, OH",2013,"617,919     ","574,381     ","43,538     ",7.0     
"Darke County, OH",2013,"26,381     ","24,539     ","1,842     ",7.0     
"Defiance County, OH",2013,"18,926     ","17,510     ","1,416     ",7.5     
"Delaware County, OH",2013,"98,027     ","92,813     ","5,214     ",5.3     
"Erie County, OH",2013,"38,526     ","35,408     ","3,118     ",8.1     
"Fairfield County, OH",2013,"73,998     ","69,090     ","4,908     ",6.6     
"Fayette County, OH",2013,"14,369     ","13,270     ","1,099     ",7.6     
"Franklin County, OH",2013,"638,429     ","597,401     ","41,028     ",6.4     
"Fulton County, OH",2013,"22,435     ","20,659     ","1,776     ",7.9     
"Gallia County, OH",2013,"12,504     ","11,296     ","1,208     ",9.7     
"Geauga County, OH",2013,"48,934     ","46,113     ","2,821     ",5.8     
"Greene County, OH",2013,"79,358     ","73,833     ","5,525     ",7.0     
"Guernsey County, OH",2013,"18,533     ","16,930     ","1,603     ",8.6     
"Hamilton County, OH",2013,"402,152     ","372,904     ","29,248     ",7.3     
"Hancock County, OH",2013,"40,172     ","37,680     ","2,492     ",6.2     
"Hardin County, OH",2013,"14,924     ","13,776     ","1,148     ",7.7     
"Harrison County, OH",2013,"7,285     ","6,709     ",576     ,7.9     
"Henry County, OH",2013,"14,016     ","12,781     ","1,235     ",8.8     
"Highland County, OH",2013,"17,496     ","15,667     ","1,829     ",10.5     
"Hocking County, OH",2013,"13,191     ","12,124     ","1,067     ",8.1     
"Holmes County, OH",2013,"20,034     ","18,991     ","1,043     ",5.2     
"Huron County, OH",2013,"28,640     ","25,718     ","2,922     ",10.2     
"Jackson County, OH",2013,"13,594     ","12,168     ","1,426     ",10.5     
"Jefferson County, OH",2013,"30,577     ","27,255     ","3,322     ",10.9     
"Knox County, OH",2013,"30,368     ","28,280     ","2,088     ",6.9     
"Lake County, OH",2013,"124,869     ","116,992     ","7,877     ",6.3     
"Lawrence County, OH",2013,"26,106     ","23,820     ","2,286     ",8.8     
"Licking County, OH",2013,"86,432     ","80,469     ","5,963     ",6.9     
"Logan County, OH",2013,"23,031     ","21,459     ","1,572     ",6.8     
"Lorain County, OH",2013,"150,065     ","138,932     ","11,133     ",7.4     
"Lucas County, OH",2013,"210,574     ","192,357     ","18,217     ",8.7     
"Madison County, OH",2013,"20,222     ","18,959     ","1,263     ",6.2     
"Mahoning County, OH",2013,"109,469     ","100,150     ","9,319     ",8.5     
"Marion County, OH",2013,"28,112     ","25,897     ","2,215     ",7.9     
"Medina County, OH",2013,"94,391     ","88,883     ","5,508     ",5.8     
"Meigs County, OH",2013,"9,407     ","8,293     ","1,114     ",11.8     
"Mercer County, OH",2013,"22,380     ","21,238     ","1,142     ",5.1     
"Miami County, OH",2013,"51,827     ","48,099     ","3,728     ",7.2     
"Monroe County, OH",2013,"6,480     ","5,833     ",647     ,10.0     
"Montgomery County, OH",2013,"251,135     ","230,358     ","20,777     ",8.3     
"Morgan County, OH",2013,"6,687     ","6,014     ",673     ,10.1     
"Morrow County, OH",2013,"16,886     ","15,532     ","1,354     ",8.0     
"Muskingum County, OH",2013,"39,928     ","36,291     ","3,637     ",9.1     
"Noble County, OH",2013,"5,285     ","4,777     ",508     ,9.6     
"Ottawa County, OH",2013,"21,952     ","19,828     ","2,124     ",9.7     
"Paulding County, OH",2013,"9,016     ","8,328     ",688     ,7.6     
"Perry County, OH",2013,"16,056     ","14,520     ","1,536     ",9.6     
"Pickaway County, OH",2013,"25,642     ","23,771     ","1,871     ",7.3     
"Pike County, OH",2013,"10,758     ","9,446     ","1,312     ",12.2     
"Portage County, OH",2013,"87,651     ","80,915     ","6,736     ",7.7     
"Preble County, OH",2013,"21,292     ","19,690     ","1,602     ",7.5     
"Putnam County, OH",2013,"18,804     ","17,676     ","1,128     ",6.0     
"Richland County, OH",2013,"54,903     ","50,190     ","4,713     ",8.6     
"Ross County, OH",2013,"33,481     ","30,579     ","2,902     ",8.7     
"Sandusky County, OH",2013,"31,540     ","29,160     ","2,380     ",7.5     
"Scioto County, OH",2013,"30,324     ","26,717     ","3,607     ",11.9     
"Seneca County, OH",2013,"27,393     ","25,273     ","2,120     ",7.7     
"Shelby County, OH",2013,"23,745     ","22,159     ","1,586     ",6.7     
"Stark County, OH",2013,"188,921     ","174,666     ","14,255     ",7.5     
"Summit County, OH",2013,"270,976     ","250,368     ","20,608     ",7.6     
"Trumbull County, OH",2013,"94,482     ","85,671     ","8,811     ",9.3     
"Tuscarawas County, OH",2013,"45,020     ","41,749     ","3,271     ",7.3     
"Union County, OH",2013,"26,611     ","25,064     ","1,547     ",5.8     
"Van Wert County, OH",2013,"14,202     ","13,217     ",985     ,6.9     
"Vinton County, OH",2013,"5,573     ","4,981     ",592     ,10.6     
"Warren County, OH",2013,"109,788     ","102,723     ","7,065     ",6.4     
"Washington County, OH",2013,"28,347     ","25,915     ","2,432     ",8.6     
"Wayne County, OH",2013,"59,284     ","55,600     ","3,684     ",6.2     
