County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Pulaski County, MO",2014,"15,170     ","14,064     ","1,106     ",7.3     
"Putnam County, MO",2014,"2,483     ","2,357     ",126     ,5.1     
"Ralls County, MO",2014,"5,620     ","5,322     ",298     ,5.3     
"Randolph County, MO",2014,"10,530     ","9,783     ",747     ,7.1     
"Ray County, MO",2014,"11,093     ","10,335     ",758     ,6.8     
"Reynolds County, MO",2014,"2,683     ","2,458     ",225     ,8.4     
"Ripley County, MO",2014,"5,549     ","5,091     ",458     ,8.3     
"St. Charles County, MO",2014,"211,394     ","201,163     ","10,231     ",4.8     
"St. Clair County, MO",2014,"3,974     ","3,668     ",306     ,7.7     
"Ste. Genevieve County, MO",2014,"9,047     ","8,443     ",604     ,6.7     
"St. Francois County, MO",2014,"26,224     ","24,214     ","2,010     ",7.7     
"St. Louis County, MO",2014,"527,334     ","496,520     ","30,814     ",5.8     
"Saline County, MO",2014,"11,202     ","10,571     ",631     ,5.6     
"Schuyler County, MO",2014,"1,883     ","1,743     ",140     ,7.4     
"Scotland County, MO",2014,"2,384     ","2,269     ",115     ,4.8     
"Scott County, MO",2014,"19,801     ","18,492     ","1,309     ",6.6     
"Shannon County, MO",2014,"3,416     ","3,093     ",323     ,9.5     
"Shelby County, MO",2014,"3,047     ","2,863     ",184     ,6.0     
"Stoddard County, MO",2014,"13,105     ","12,078     ","1,027     ",7.8     
"Stone County, MO",2014,"13,266     ","11,981     ","1,285     ",9.7     
"Sullivan County, MO",2014,"2,731     ","2,550     ",181     ,6.6     
"Taney County, MO",2014,"25,643     ","23,134     ","2,509     ",9.8     
"Texas County, MO",2014,"9,403     ","8,656     ",747     ,7.9     
"Vernon County, MO",2014,"9,799     ","9,245     ",554     ,5.7     
"Warren County, MO",2014,"17,052     ","15,997     ","1,055     ",6.2     
"Washington County, MO",2014,"10,430     ","9,534     ",896     ,8.6     
"Wayne County, MO",2014,"5,635     ","5,213     ",422     ,7.5     
"Webster County, MO",2014,"16,243     ","15,257     ",986     ,6.1     
"Worth County, MO",2014,"1,289     ","1,237     ",52     ,4.0     
"Wright County, MO",2014,"7,615     ","7,058     ",557     ,7.3     
"St. Louis city, MO",2014,"159,559     ","147,413     ","12,146     ",7.6     
"Beaverhead County, MT",2014,"4,869     ","4,689     ",180     ,3.7     
"Big Horn County, MT",2014,"5,593     ","5,036     ",557     ,10.0     
"Blaine County, MT",2014,"2,434     ","2,293     ",141     ,5.8     
"Broadwater County, MT",2014,"2,502     ","2,368     ",134     ,5.4     
"Carbon County, MT",2014,"5,391     ","5,181     ",210     ,3.9     
"Carter County, MT",2014,687     ,665     ,22     ,3.2     
"Cascade County, MT",2014,"38,301     ","36,654     ","1,647     ",4.3     
"Chouteau County, MT",2014,"2,592     ","2,508     ",84     ,3.2     
"Custer County, MT",2014,"6,593     ","6,381     ",212     ,3.2     
"Daniels County, MT",2014,952     ,923     ,29     ,3.0     
"Dawson County, MT",2014,"4,866     ","4,738     ",128     ,2.6     
"Deer Lodge County, MT",2014,"5,240     ","5,012     ",228     ,4.4     
"Fallon County, MT",2014,"2,074     ","2,034     ",40     ,1.9     
"Fergus County, MT",2014,"5,746     ","5,499     ",247     ,4.3     
"Flathead County, MT",2014,"43,773     ","40,954     ","2,819     ",6.4     
"Gallatin County, MT",2014,"56,887     ","54,904     ","1,983     ",3.5     
"Garfield County, MT",2014,748     ,728     ,20     ,2.7     
"Glacier County, MT",2014,"5,957     ","5,329     ",628     ,10.5     
"Golden Valley County, MT",2014,392     ,374     ,18     ,4.6     
"Granite County, MT",2014,"1,527     ","1,423     ",104     ,6.8     
"Hill County, MT",2014,"7,833     ","7,381     ",452     ,5.8     
"Jefferson County, MT",2014,"5,632     ","5,373     ",259     ,4.6     
"Judith Basin County, MT",2014,967     ,926     ,41     ,4.2     
"Lake County, MT",2014,"12,487     ","11,797     ",690     ,5.5     
"Lewis and Clark County, MT",2014,"35,221     ","33,913     ","1,308     ",3.7     
"Liberty County, MT",2014,974     ,943     ,31     ,3.2     
"Lincoln County, MT",2014,"7,920     ","7,036     ",884     ,11.2     
"McCone County, MT",2014,"1,089     ","1,064     ",25     ,2.3     
"Madison County, MT",2014,"4,231     ","4,037     ",194     ,4.6     
"Meagher County, MT",2014,908     ,869     ,39     ,4.3     
"Mineral County, MT",2014,"1,747     ","1,588     ",159     ,9.1     
"Missoula County, MT",2014,"59,970     ","57,311     ","2,659     ",4.4     
"Musselshell County, MT",2014,"2,362     ","2,266     ",96     ,4.1     
"Park County, MT",2014,"8,068     ","7,617     ",451     ,5.6     
"Petroleum County, MT",2014,284     ,272     ,12     ,4.2     
"Phillips County, MT",2014,"1,994     ","1,888     ",106     ,5.3     
"Pondera County, MT",2014,"2,844     ","2,704     ",140     ,4.9     
"Powder River County, MT",2014,"1,076     ","1,043     ",33     ,3.1     
"Powell County, MT",2014,"2,937     ","2,790     ",147     ,5.0     
"Prairie County, MT",2014,514     ,492     ,22     ,4.3     
"Ravalli County, MT",2014,"18,792     ","17,658     ","1,134     ",6.0     
"Richland County, MT",2014,"7,328     ","7,153     ",175     ,2.4     
"Roosevelt County, MT",2014,"4,822     ","4,573     ",249     ,5.2     
"Rosebud County, MT",2014,"4,176     ","3,940     ",236     ,5.7     
"Sanders County, MT",2014,"4,637     ","4,207     ",430     ,9.3     
"Sheridan County, MT",2014,"2,130     ","2,074     ",56     ,2.6     
"Silver Bow County, MT",2014,"17,023     ","16,184     ",839     ,4.9     
"Stillwater County, MT",2014,"4,998     ","4,811     ",187     ,3.7     
"Sweet Grass County, MT",2014,"1,782     ","1,719     ",63     ,3.5     
"Teton County, MT",2014,"2,882     ","2,774     ",108     ,3.7     
"Toole County, MT",2014,"2,348     ","2,277     ",71     ,3.0     
"Treasure County, MT",2014,347     ,333     ,14     ,4.0     
"Valley County, MT",2014,"4,364     ","4,232     ",132     ,3.0     
"Wheatland County, MT",2014,783     ,744     ,39     ,5.0     
"Wibaux County, MT",2014,550     ,534     ,16     ,2.9     
"Yellowstone County, MT",2014,"79,477     ","76,525     ","2,952     ",3.7     
"Adams County, NE",2014,"16,728     ","16,167     ",561     ,3.4     
"Antelope County, NE",2014,"3,594     ","3,497     ",97     ,2.7     
"Arthur County, NE",2014,224     ,212     ,12     ,5.4     
"Banner County, NE",2014,437     ,421     ,16     ,3.7     
"Blaine County, NE",2014,275     ,263     ,12     ,4.4     
"Boone County, NE",2014,"3,025     ","2,947     ",78     ,2.6     
"Box Butte County, NE",2014,"5,747     ","5,569     ",178     ,3.1     
"Boyd County, NE",2014,"1,100     ","1,064     ",36     ,3.3     
"Brown County, NE",2014,"1,421     ","1,372     ",49     ,3.4     
"Buffalo County, NE",2014,"27,498     ","26,745     ",753     ,2.7     
"Burt County, NE",2014,"3,584     ","3,445     ",139     ,3.9     
"Butler County, NE",2014,"4,830     ","4,688     ",142     ,2.9     
"Cass County, NE",2014,"13,244     ","12,755     ",489     ,3.7     
"Cedar County, NE",2014,"4,670     ","4,563     ",107     ,2.3     
"Chase County, NE",2014,"2,349     ","2,301     ",48     ,2.0     
"Cherry County, NE",2014,"3,417     ","3,334     ",83     ,2.4     
"Cheyenne County, NE",2014,"5,751     ","5,627     ",124     ,2.2     
"Clay County, NE",2014,"3,463     ","3,351     ",112     ,3.2     
"Colfax County, NE",2014,"5,625     ","5,458     ",167     ,3.0     
"Cuming County, NE",2014,"4,952     ","4,823     ",129     ,2.6     
"Custer County, NE",2014,"6,138     ","5,991     ",147     ,2.4     
"Dakota County, NE",2014,"11,054     ","10,645     ",409     ,3.7     
"Dawes County, NE",2014,"5,288     ","5,134     ",154     ,2.9     
"Dawson County, NE",2014,"13,340     ","12,881     ",459     ,3.4     
"Deuel County, NE",2014,"1,092     ","1,062     ",30     ,2.7     
"Dixon County, NE",2014,"3,059     ","2,966     ",93     ,3.0     
"Dodge County, NE",2014,"19,232     ","18,537     ",695     ,3.6     
"Douglas County, NE",2014,"286,657     ","276,341     ","10,316     ",3.6     
"Dundy County, NE",2014,"1,278     ","1,249     ",29     ,2.3     
"Fillmore County, NE",2014,"3,248     ","3,170     ",78     ,2.4     
"Franklin County, NE",2014,"1,577     ","1,527     ",50     ,3.2     
"Frontier County, NE",2014,"1,552     ","1,509     ",43     ,2.8     
"Furnas County, NE",2014,"2,711     ","2,634     ",77     ,2.8     
"Gage County, NE",2014,"11,094     ","10,638     ",456     ,4.1     
"Garden County, NE",2014,"1,194     ","1,160     ",34     ,2.8     
"Garfield County, NE",2014,"1,203     ","1,172     ",31     ,2.6     
"Gosper County, NE",2014,"1,137     ","1,103     ",34     ,3.0     
"Grant County, NE",2014,429     ,419     ,10     ,2.3     
"Greeley County, NE",2014,"1,272     ","1,231     ",41     ,3.2     
"Hall County, NE",2014,"32,417     ","31,160     ","1,257     ",3.9     
"Hamilton County, NE",2014,"4,766     ","4,624     ",142     ,3.0     
"Harlan County, NE",2014,"1,803     ","1,756     ",47     ,2.6     
"Hayes County, NE",2014,629     ,611     ,18     ,2.9     
"Hitchcock County, NE",2014,"1,342     ","1,296     ",46     ,3.4     
"Holt County, NE",2014,"5,925     ","5,769     ",156     ,2.6     
"Hooker County, NE",2014,424     ,406     ,18     ,4.2     
"Howard County, NE",2014,"3,369     ","3,244     ",125     ,3.7     
"Jefferson County, NE",2014,"4,302     ","4,172     ",130     ,3.0     
"Johnson County, NE",2014,"2,169     ","2,087     ",82     ,3.8     
"Kearney County, NE",2014,"3,851     ","3,757     ",94     ,2.4     
"Keith County, NE",2014,"4,668     ","4,535     ",133     ,2.8     
"Keya Paha County, NE",2014,620     ,603     ,17     ,2.7     
"Kimball County, NE",2014,"2,229     ","2,173     ",56     ,2.5     
"Knox County, NE",2014,"4,735     ","4,589     ",146     ,3.1     
"Lancaster County, NE",2014,"168,083     ","163,106     ","4,977     ",3.0     
"Lincoln County, NE",2014,"18,742     ","18,137     ",605     ,3.2     
"Logan County, NE",2014,495     ,480     ,15     ,3.0     
"Loup County, NE",2014,382     ,367     ,15     ,3.9     
"McPherson County, NE",2014,439     ,429     ,10     ,2.3     
"Madison County, NE",2014,"19,497     ","18,926     ",571     ,2.9     
"Merrick County, NE",2014,"4,116     ","3,961     ",155     ,3.8     
"Morrill County, NE",2014,"2,683     ","2,603     ",80     ,3.0     
"Nance County, NE",2014,"2,072     ","2,016     ",56     ,2.7     
"Nemaha County, NE",2014,"3,728     ","3,586     ",142     ,3.8     
"Nuckolls County, NE",2014,"2,405     ","2,338     ",67     ,2.8     
"Otoe County, NE",2014,"8,248     ","7,945     ",303     ,3.7     
"Pawnee County, NE",2014,"1,654     ","1,608     ",46     ,2.8     
"Perkins County, NE",2014,"1,853     ","1,814     ",39     ,2.1     
"Phelps County, NE",2014,"5,056     ","4,926     ",130     ,2.6     
"Pierce County, NE",2014,"4,242     ","4,121     ",121     ,2.9     
"Platte County, NE",2014,"17,325     ","16,812     ",513     ,3.0     
"Polk County, NE",2014,"2,964     ","2,870     ",94     ,3.2     
"Red Willow County, NE",2014,"6,292     ","6,131     ",161     ,2.6     
"Richardson County, NE",2014,"4,279     ","4,124     ",155     ,3.6     
"Rock County, NE",2014,884     ,861     ,23     ,2.6     
"Saline County, NE",2014,"7,237     ","6,990     ",247     ,3.4     
"Sarpy County, NE",2014,"89,873     ","87,108     ","2,765     ",3.1     
"Saunders County, NE",2014,"11,025     ","10,644     ",381     ,3.5     
"Scotts Bluff County, NE",2014,"18,764     ","18,088     ",676     ,3.6     
"Seward County, NE",2014,"8,851     ","8,581     ",270     ,3.1     
"Sheridan County, NE",2014,"2,782     ","2,710     ",72     ,2.6     
"Sherman County, NE",2014,"1,728     ","1,671     ",57     ,3.3     
"Sioux County, NE",2014,807     ,787     ,20     ,2.5     
"Stanton County, NE",2014,"3,578     ","3,479     ",99     ,2.8     
"Thayer County, NE",2014,"3,034     ","2,957     ",77     ,2.5     
"Thomas County, NE",2014,428     ,413     ,15     ,3.5     
"Thurston County, NE",2014,"3,021     ","2,839     ",182     ,6.0     
"Valley County, NE",2014,"2,119     ","2,056     ",63     ,3.0     
"Washington County, NE",2014,"11,050     ","10,696     ",354     ,3.2     
"Wayne County, NE",2014,"5,571     ","5,416     ",155     ,2.8     
"Webster County, NE",2014,"1,730     ","1,672     ",58     ,3.4     
"Wheeler County, NE",2014,559     ,543     ,16     ,2.9     
"York County, NE",2014,"7,400     ","7,167     ",233     ,3.1     
"Churchill County, NV",2014,"10,505     ","9,664     ",841     ,8.0     
"Clark County, NV",2014,"1,010,053     ","926,938     ","83,115     ",8.2     
"Douglas County, NV",2014,"22,128     ","20,300     ","1,828     ",8.3     
"Elko County, NV",2014,"27,626     ","26,024     ","1,602     ",5.8     
"Esmeralda County, NV",2014,535     ,511     ,24     ,4.5     
"Eureka County, NV",2014,"1,016     ",954     ,62     ,6.1     
"Humboldt County, NV",2014,"8,525     ","7,953     ",572     ,6.7     
"Lander County, NV",2014,"3,292     ","3,064     ",228     ,6.9     
"Lincoln County, NV",2014,"1,934     ","1,787     ",147     ,7.6     
"Lyon County, NV",2014,"22,258     ","19,879     ","2,379     ",10.7     
"Mineral County, NV",2014,"1,698     ","1,508     ",190     ,11.2     
"Nye County, NV",2014,"16,035     ","14,434     ","1,601     ",10.0     
"Pershing County, NV",2014,"2,534     ","2,343     ",191     ,7.5     
"Storey County, NV",2014,"1,831     ","1,660     ",171     ,9.3     
"Washoe County, NV",2014,"220,570     ","203,367     ","17,203     ",7.8     
"White Pine County, NV",2014,"4,793     ","4,492     ",301     ,6.3     
"Carson City, NV",2014,"24,752     ","22,548     ","2,204     ",8.9     
"Belknap County, NH",2014,"31,688     ","30,359     ","1,329     ",4.2     
"Carroll County, NH",2014,"24,229     ","23,205     ","1,024     ",4.2     
"Cheshire County, NH",2014,"42,125     ","40,413     ","1,712     ",4.1     
"Coos County, NH",2014,"15,189     ","14,321     ",868     ,5.7     
"Grafton County, NH",2014,"48,584     ","46,898     ","1,686     ",3.5     
"Hillsborough County, NH",2014,"229,211     ","218,847     ","10,364     ",4.5     
"Merrimack County, NH",2014,"81,097     ","77,975     ","3,122     ",3.8     
"Rockingham County, NH",2014,"177,057     ","168,833     ","8,224     ",4.6     
"Strafford County, NH",2014,"70,790     ","67,943     ","2,847     ",4.0     
"Sullivan County, NH",2014,"23,790     ","22,946     ",844     ,3.5     
"Atlantic County, NJ",2014,"131,656     ","117,800     ","13,856     ",10.5     
"Bergen County, NJ",2014,"478,747     ","452,867     ","25,880     ",5.4     
"Burlington County, NJ",2014,"228,227     ","213,563     ","14,664     ",6.4     
"Camden County, NJ",2014,"251,359     ","232,010     ","19,349     ",7.7     
"Cape May County, NJ",2014,"48,513     ","42,589     ","5,924     ",12.2     
"Cumberland County, NJ",2014,"67,567     ","60,887     ","6,680     ",9.9     
"Essex County, NJ",2014,"374,393     ","344,497     ","29,896     ",8.0     
"Gloucester County, NJ",2014,"147,254     ","136,496     ","10,758     ",7.3     
"Hudson County, NJ",2014,"358,154     ","335,475     ","22,679     ",6.3     
"Hunterdon County, NJ",2014,"65,500     ","62,323     ","3,177     ",4.9     
"Mercer County, NJ",2014,"195,126     ","183,732     ","11,394     ",5.8     
"Middlesex County, NJ",2014,"432,197     ","405,922     ","26,275     ",6.1     
"Monmouth County, NJ",2014,"325,689     ","305,977     ","19,712     ",6.1     
"Morris County, NJ",2014,"260,996     ","247,892     ","13,104     ",5.0     
"Ocean County, NJ",2014,"264,604     ","245,127     ","19,477     ",7.4     
"Passaic County, NJ",2014,"247,571     ","227,260     ","20,311     ",8.2     
"Salem County, NJ",2014,"31,064     ","28,429     ","2,635     ",8.5     
"Somerset County, NJ",2014,"172,945     ","163,952     ","8,993     ",5.2     
"Sussex County, NJ",2014,"77,201     ","72,262     ","4,939     ",6.4     
"Union County, NJ",2014,"278,280     ","258,991     ","19,289     ",6.9     
"Warren County, NJ",2014,"56,852     ","53,267     ","3,585     ",6.3     
"Bernalillo County, NM",2014,"322,126     ","302,407     ","19,719     ",6.1     
"Catron County, NM",2014,"1,194     ","1,096     ",98     ,8.2     
"Chaves County, NM",2014,"27,248     ","25,604     ","1,644     ",6.0     
"Cibola County, NM",2014,"9,122     ","8,347     ",775     ,8.5     
"Colfax County, NM",2014,"6,185     ","5,801     ",384     ,6.2     
"Curry County, NM",2014,"21,814     ","20,723     ","1,091     ",5.0     
"De Baca County, NM",2014,845     ,806     ,39     ,4.6     
"Dona Ana County, NM",2014,"94,455     ","87,658     ","6,797     ",7.2     
"Eddy County, NM",2014,"29,214     ","27,936     ","1,278     ",4.4     
"Grant County, NM",2014,"12,587     ","11,766     ",821     ,6.5     
"Guadalupe County, NM",2014,"1,624     ","1,500     ",124     ,7.6     
"Harding County, NM",2014,319     ,304     ,15     ,4.7     
"Hidalgo County, NM",2014,"2,159     ","2,007     ",152     ,7.0     
"Lea County, NM",2014,"30,890     ","29,550     ","1,340     ",4.3     
"Lincoln County, NM",2014,"8,855     ","8,329     ",526     ,5.9     
"Los Alamos County, NM",2014,"8,509     ","8,162     ",347     ,4.1     
"Luna County, NM",2014,"11,410     ","9,373     ","2,037     ",17.9     
"McKinley County, NM",2014,"24,064     ","21,657     ","2,407     ",10.0     
"Mora County, NM",2014,"2,276     ","2,029     ",247     ,10.9     
"Otero County, NM",2014,"24,883     ","23,347     ","1,536     ",6.2     
"Quay County, NM",2014,"3,323     ","3,106     ",217     ,6.5     
"Rio Arriba County, NM",2014,"16,593     ","15,158     ","1,435     ",8.6     
"Roosevelt County, NM",2014,"8,170     ","7,723     ",447     ,5.5     
"Sandoval County, NM",2014,"61,533     ","57,186     ","4,347     ",7.1     
"San Juan County, NM",2014,"55,623     ","52,119     ","3,504     ",6.3     
"San Miguel County, NM",2014,"11,058     ","10,170     ",888     ,8.0     
"Santa Fe County, NM",2014,"73,054     ","69,128     ","3,926     ",5.4     
"Sierra County, NM",2014,"3,970     ","3,610     ",360     ,9.1     
"Socorro County, NM",2014,"6,511     ","6,038     ",473     ,7.3     
"Taos County, NM",2014,"15,105     ","13,628     ","1,477     ",9.8     
"Torrance County, NM",2014,"5,601     ","5,059     ",542     ,9.7     
"Union County, NM",2014,"1,914     ","1,827     ",87     ,4.5     
"Valencia County, NM",2014,"29,721     ","27,417     ","2,304     ",7.8     
"Albany County, NY",2014,"157,049     ","149,307     ","7,742     ",4.9     
"Allegany County, NY",2014,"23,292     ","21,833     ","1,459     ",6.3     
"Bronx County, NY",2014,"603,201     ","545,610     ","57,591     ",9.5     
"Broome County, NY",2014,"87,879     ","82,002     ","5,877     ",6.7     
"Cattaraugus County, NY",2014,"36,581     ","34,000     ","2,581     ",7.1     
"Cayuga County, NY",2014,"37,566     ","35,298     ","2,268     ",6.0     
"Chautauqua County, NY",2014,"57,704     ","53,745     ","3,959     ",6.9     
"Chemung County, NY",2014,"38,121     ","35,717     ","2,404     ",6.3     
"Chenango County, NY",2014,"23,155     ","21,704     ","1,451     ",6.3     
"Clinton County, NY",2014,"35,938     ","33,543     ","2,395     ",6.7     
"Columbia County, NY",2014,"31,281     ","29,794     ","1,487     ",4.8     
"Cortland County, NY",2014,"23,633     ","22,082     ","1,551     ",6.6     
"Delaware County, NY",2014,"20,004     ","18,681     ","1,323     ",6.6     
"Dutchess County, NY",2014,"142,064     ","134,432     ","7,632     ",5.4     
"Erie County, NY",2014,"447,882     ","420,334     ","27,548     ",6.2     
"Essex County, NY",2014,"17,528     ","16,312     ","1,216     ",6.9     
"Franklin County, NY",2014,"20,489     ","18,990     ","1,499     ",7.3     
"Fulton County, NY",2014,"23,407     ","21,599     ","1,808     ",7.7     
"Genesee County, NY",2014,"29,986     ","28,310     ","1,676     ",5.6     
"Greene County, NY",2014,"20,691     ","19,282     ","1,409     ",6.8     
"Hamilton County, NY",2014,"2,427     ","2,245     ",182     ,7.5     
"Herkimer County, NY",2014,"28,817     ","26,846     ","1,971     ",6.8     
"Jefferson County, NY",2014,"46,554     ","42,979     ","3,575     ",7.7     
"Kings County, NY",2014,"1,213,696     ","1,123,287     ","90,409     ",7.4     
"Lewis County, NY",2014,"11,853     ","10,915     ",938     ,7.9     
"Livingston County, NY",2014,"30,909     ","29,103     ","1,806     ",5.8     
"Madison County, NY",2014,"33,382     ","31,224     ","2,158     ",6.5     
"Monroe County, NY",2014,"364,023     ","342,750     ","21,273     ",5.8     
"Montgomery County, NY",2014,"22,241     ","20,565     ","1,676     ",7.5     
"Nassau County, NY",2014,"684,808     ","651,793     ","33,015     ",4.8     
"New York County, NY",2014,"905,240     ","851,252     ","53,988     ",6.0     
"Niagara County, NY",2014,"101,415     ","94,233     ","7,182     ",7.1     
"Oneida County, NY",2014,"103,036     ","96,696     ","6,340     ",6.2     
"Onondaga County, NY",2014,"224,355     ","211,780     ","12,575     ",5.6     
"Ontario County, NY",2014,"54,704     ","51,815     ","2,889     ",5.3     
"Orange County, NY",2014,"175,195     ","165,500     ","9,695     ",5.5     
"Orleans County, NY",2014,"18,026     ","16,633     ","1,393     ",7.7     
"Oswego County, NY",2014,"54,993     ","50,518     ","4,475     ",8.1     
"Otsego County, NY",2014,"29,966     ","28,240     ","1,726     ",5.8     
"Putnam County, NY",2014,"50,199     ","47,713     ","2,486     ",5.0     
"Queens County, NY",2014,"1,149,271     ","1,077,982     ","71,289     ",6.2     
"Rensselaer County, NY",2014,"81,048     ","76,657     ","4,391     ",5.4     
"Richmond County, NY",2014,"219,670     ","203,725     ","15,945     ",7.3     
"Rockland County, NY",2014,"149,157     ","141,405     ","7,752     ",5.2     
"St. Lawrence County, NY",2014,"47,022     ","43,347     ","3,675     ",7.8     
"Saratoga County, NY",2014,"115,485     ","110,057     ","5,428     ",4.7     
"Schenectady County, NY",2014,"75,998     ","71,888     ","4,110     ",5.4     
"Schoharie County, NY",2014,"14,724     ","13,728     ",996     ,6.8     
"Schuyler County, NY",2014,"8,595     ","7,987     ",608     ,7.1     
"Seneca County, NY",2014,"15,497     ","14,616     ",881     ,5.7     
"Steuben County, NY",2014,"44,037     ","40,980     ","3,057     ",6.9     
"Suffolk County, NY",2014,"765,069     ","723,564     ","41,505     ",5.4     
"Sullivan County, NY",2014,"33,241     ","31,034     ","2,207     ",6.6     
"Tioga County, NY",2014,"23,748     ","22,288     ","1,460     ",6.1     
"Tompkins County, NY",2014,"54,678     ","52,262     ","2,416     ",4.4     
"Ulster County, NY",2014,"87,883     ","82,831     ","5,052     ",5.7     
"Warren County, NY",2014,"32,260     ","30,116     ","2,144     ",6.6     
"Washington County, NY",2014,"28,530     ","26,779     ","1,751     ",6.1     
"Wayne County, NY",2014,"44,353     ","41,591     ","2,762     ",6.2     
"Westchester County, NY",2014,"470,006     ","445,694     ","24,312     ",5.2     
"Wyoming County, NY",2014,"18,331     ","17,126     ","1,205     ",6.6     
"Yates County, NY",2014,"11,677     ","11,011     ",666     ,5.7     
"Alamance County, NC",2014,"76,826     ","72,595     ","4,231     ",5.5     
"Alexander County, NC",2014,"17,471     ","16,518     ",953     ,5.5     
"Alleghany County, NC",2014,"4,390     ","4,099     ",291     ,6.6     
"Anson County, NC",2014,"10,918     ","10,166     ",752     ,6.9     
"Ashe County, NC",2014,"12,412     ","11,586     ",826     ,6.7     
"Avery County, NC",2014,"7,651     ","7,165     ",486     ,6.4     
"Beaufort County, NC",2014,"20,087     ","18,653     ","1,434     ",7.1     
"Bertie County, NC",2014,"8,518     ","7,865     ",653     ,7.7     
"Bladen County, NC",2014,"14,284     ","12,981     ","1,303     ",9.1     
"Brunswick County, NC",2014,"47,685     ","44,026     ","3,659     ",7.7     
"Buncombe County, NC",2014,"127,808     ","121,978     ","5,830     ",4.6     
"Burke County, NC",2014,"39,369     ","36,989     ","2,380     ",6.0     
"Cabarrus County, NC",2014,"94,343     ","89,007     ","5,336     ",5.7     
"Caldwell County, NC",2014,"35,487     ","32,983     ","2,504     ",7.1     
"Camden County, NC",2014,"4,553     ","4,284     ",269     ,5.9     
"Carteret County, NC",2014,"31,079     ","29,208     ","1,871     ",6.0     
"Caswell County, NC",2014,"9,652     ","8,976     ",676     ,7.0     
"Catawba County, NC",2014,"74,659     ","70,051     ","4,608     ",6.2     
"Chatham County, NC",2014,"32,257     ","30,729     ","1,528     ",4.7     
"Cherokee County, NC",2014,"11,102     ","10,337     ",765     ,6.9     
"Chowan County, NC",2014,"5,676     ","5,241     ",435     ,7.7     
"Clay County, NC",2014,"4,103     ","3,842     ",261     ,6.4     
"Cleveland County, NC",2014,"45,968     ","42,710     ","3,258     ",7.1     
"Columbus County, NC",2014,"23,009     ","21,106     ","1,903     ",8.3     
"Craven County, NC",2014,"41,089     ","38,332     ","2,757     ",6.7     
"Cumberland County, NC",2014,"127,501     ","117,510     ","9,991     ",7.8     
"Currituck County, NC",2014,"12,712     ","11,935     ",777     ,6.1     
"Dare County, NC",2014,"20,099     ","18,457     ","1,642     ",8.2     
"Davidson County, NC",2014,"78,382     ","73,589     ","4,793     ",6.1     
"Davie County, NC",2014,"19,684     ","18,564     ","1,120     ",5.7     
"Duplin County, NC",2014,"26,586     ","24,937     ","1,649     ",6.2     
"Durham County, NC",2014,"153,026     ","145,417     ","7,609     ",5.0     
"Edgecombe County, NC",2014,"23,213     ","20,885     ","2,328     ",10.0     
"Forsyth County, NC",2014,"177,329     ","166,984     ","10,345     ",5.8     
"Franklin County, NC",2014,"28,295     ","26,507     ","1,788     ",6.3     
"Gaston County, NC",2014,"100,806     ","94,143     ","6,663     ",6.6     
"Gates County, NC",2014,"5,198     ","4,898     ",300     ,5.8     
"Graham County, NC",2014,"3,311     ","2,881     ",430     ,13.0     
"Granville County, NC",2014,"28,141     ","26,659     ","1,482     ",5.3     
"Greene County, NC",2014,"9,413     ","8,844     ",569     ,6.0     
"Guilford County, NC",2014,"253,309     ","237,205     ","16,104     ",6.4     
"Halifax County, NC",2014,"21,244     ","19,245     ","1,999     ",9.4     
"Harnett County, NC",2014,"49,363     ","45,824     ","3,539     ",7.2     
"Haywood County, NC",2014,"27,252     ","25,713     ","1,539     ",5.6     
"Henderson County, NC",2014,"49,445     ","47,025     ","2,420     ",4.9     
"Hertford County, NC",2014,"9,380     ","8,706     ",674     ,7.2     
"Hoke County, NC",2014,"19,384     ","17,811     ","1,573     ",8.1     
"Hyde County, NC",2014,"2,197     ","2,001     ",196     ,8.9     
"Iredell County, NC",2014,"79,951     ","75,063     ","4,888     ",6.1     
"Jackson County, NC",2014,"18,364     ","17,172     ","1,192     ",6.5     
"Johnston County, NC",2014,"85,890     ","81,147     ","4,743     ",5.5     
"Jones County, NC",2014,"4,489     ","4,199     ",290     ,6.5     
"Lee County, NC",2014,"25,006     ","23,020     ","1,986     ",7.9     
"Lenoir County, NC",2014,"27,848     ","25,915     ","1,933     ",6.9     
"Lincoln County, NC",2014,"39,640     ","37,271     ","2,369     ",6.0     
"McDowell County, NC",2014,"20,803     ","19,506     ","1,297     ",6.2     
"Macon County, NC",2014,"15,035     ","14,071     ",964     ,6.4     
"Madison County, NC",2014,"9,397     ","8,829     ",568     ,6.0     
"Martin County, NC",2014,"9,879     ","9,129     ",750     ,7.6     
"Mecklenburg County, NC",2014,"548,084     ","516,183     ","31,901     ",5.8     
"Mitchell County, NC",2014,"6,533     ","6,042     ",491     ,7.5     
"Montgomery County, NC",2014,"11,471     ","10,760     ",711     ,6.2     
"Moore County, NC",2014,"38,184     ","35,914     ","2,270     ",5.9     
"Nash County, NC",2014,"44,217     ","40,795     ","3,422     ",7.7     
"New Hanover County, NC",2014,"110,542     ","104,191     ","6,351     ",5.7     
"Northampton County, NC",2014,"7,940     ","7,319     ",621     ,7.8     
"Onslow County, NC",2014,"64,023     ","60,243     ","3,780     ",5.9     
"Orange County, NC",2014,"72,720     ","69,439     ","3,281     ",4.5     
