County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Carroll County, MO",2020,"4,611     ","4,357     ",254     ,5.5     
"Carter County, MO",2020,"2,518     ","2,355     ",163     ,6.5     
"Cass County, MO",2020,"53,829     ","50,977     ","2,852     ",5.3     
"Cedar County, MO",2020,"5,719     ","5,465     ",254     ,4.4     
"Chariton County, MO",2020,"3,735     ","3,585     ",150     ,4.0     
"Christian County, MO",2020,"45,608     ","43,392     ","2,216     ",4.9     
"Clark County, MO",2020,"3,157     ","2,968     ",189     ,6.0     
"Clay County, MO",2020,"136,387     ","128,154     ","8,233     ",6.0     
"Clinton County, MO",2020,"10,497     ","9,880     ",617     ,5.9     
"Cole County, MO",2020,"38,765     ","37,065     ","1,700     ",4.4     
"Cooper County, MO",2020,"7,155     ","6,767     ",388     ,5.4     
"Crawford County, MO",2020,"10,788     ","10,103     ",685     ,6.3     
"Dade County, MO",2020,"3,549     ","3,396     ",153     ,4.3     
"Dallas County, MO",2020,"7,077     ","6,665     ",412     ,5.8     
"Daviess County, MO",2020,"4,105     ","3,933     ",172     ,4.2     
"DeKalb County, MO",2020,"4,202     ","4,014     ",188     ,4.5     
"Dent County, MO",2020,"6,298     ","5,996     ",302     ,4.8     
"Douglas County, MO",2020,"5,134     ","4,745     ",389     ,7.6     
"Dunklin County, MO",2020,"11,515     ","10,679     ",836     ,7.3     
"Franklin County, MO",2020,"52,536     ","49,318     ","3,218     ",6.1     
"Gasconade County, MO",2020,"7,584     ","7,153     ",431     ,5.7     
"Gentry County, MO",2020,"3,392     ","3,278     ",114     ,3.4     
"Greene County, MO",2020,"149,592     ","141,608     ","7,984     ",5.3     
"Grundy County, MO",2020,"4,276     ","4,081     ",195     ,4.6     
"Harrison County, MO",2020,"3,786     ","3,615     ",171     ,4.5     
"Henry County, MO",2020,"9,644     ","9,080     ",564     ,5.8     
"Hickory County, MO",2020,"3,866     ","3,673     ",193     ,5.0     
"Holt County, MO",2020,"2,539     ","2,454     ",85     ,3.3     
"Howard County, MO",2020,"4,803     ","4,605     ",198     ,4.1     
"Howell County, MO",2020,"16,188     ","15,108     ","1,080     ",6.7     
"Iron County, MO",2020,"3,485     ","3,240     ",245     ,7.0     
"Jackson County, MO",2020,"356,700     ","331,092     ","25,608     ",7.2     
"Jasper County, MO",2020,"55,788     ","52,632     ","3,156     ",5.7     
"Jefferson County, MO",2020,"116,697     ","109,659     ","7,038     ",6.0     
"Johnson County, MO",2020,"23,058     ","21,757     ","1,301     ",5.6     
"Knox County, MO",2020,"1,745     ","1,676     ",69     ,4.0     
"Laclede County, MO",2020,"16,704     ","15,346     ","1,358     ",8.1     
"Lafayette County, MO",2020,"16,498     ","15,638     ",860     ,5.2     
"Lawrence County, MO",2020,"17,618     ","16,553     ","1,065     ",6.0     
"Lewis County, MO",2020,"4,933     ","4,693     ",240     ,4.9     
"Lincoln County, MO",2020,"29,023     ","27,257     ","1,766     ",6.1     
"Linn County, MO",2020,"5,048     ","4,738     ",310     ,6.1     
"Livingston County, MO",2020,"7,289     ","7,019     ",270     ,3.7     
"McDonald County, MO",2020,"10,321     ","9,794     ",527     ,5.1     
"Macon County, MO",2020,"7,418     ","7,064     ",354     ,4.8     
"Madison County, MO",2020,"5,452     ","5,099     ",353     ,6.5     
"Maries County, MO",2020,"3,896     ","3,707     ",189     ,4.9     
"Marion County, MO",2020,"14,226     ","13,546     ",680     ,4.8     
"Mercer County, MO",2020,"1,862     ","1,797     ",65     ,3.5     
"Miller County, MO",2020,"12,268     ","11,528     ",740     ,6.0     
"Mississippi County, MO",2020,"5,629     ","5,329     ",300     ,5.3     
"Moniteau County, MO",2020,"7,100     ","6,796     ",304     ,4.3     
"Monroe County, MO",2020,"3,775     ","3,554     ",221     ,5.9     
"Montgomery County, MO",2020,"5,706     ","5,427     ",279     ,4.9     
"Morgan County, MO",2020,"8,202     ","7,693     ",509     ,6.2     
"New Madrid County, MO",2020,"8,397     ","7,910     ",487     ,5.8     
"Newton County, MO",2020,"26,580     ","25,048     ","1,532     ",5.8     
"Nodaway County, MO",2020,"10,708     ","10,235     ",473     ,4.4     
"Oregon County, MO",2020,"3,911     ","3,647     ",264     ,6.8     
"Osage County, MO",2020,"7,015     ","6,764     ",251     ,3.6     
"Ozark County, MO",2020,"3,463     ","3,214     ",249     ,7.2     
"Pemiscot County, MO",2020,"6,258     ","5,760     ",498     ,8.0     
"Perry County, MO",2020,"9,809     ","9,269     ",540     ,5.5     
"Pettis County, MO",2020,"20,573     ","19,188     ","1,385     ",6.7     
"Phelps County, MO",2020,"19,727     ","18,792     ",935     ,4.7     
"Pike County, MO",2020,"7,458     ","7,059     ",399     ,5.3     
"Platte County, MO",2020,"58,753     ","55,594     ","3,159     ",5.4     
"Polk County, MO",2020,"14,290     ","13,623     ",667     ,4.7     
"Pulaski County, MO",2020,"14,524     ","13,708     ",816     ,5.6     
"Putnam County, MO",2020,"2,266     ","2,167     ",99     ,4.4     
"Ralls County, MO",2020,"5,612     ","5,363     ",249     ,4.4     
"Randolph County, MO",2020,"10,119     ","9,523     ",596     ,5.9     
"Ray County, MO",2020,"10,757     ","10,026     ",731     ,6.8     
"Reynolds County, MO",2020,"2,922     ","2,759     ",163     ,5.6     
"Ripley County, MO",2020,"5,007     ","4,617     ",390     ,7.8     
"St. Charles County, MO",2020,"225,229     ","213,631     ","11,598     ",5.1     
"St. Clair County, MO",2020,"3,774     ","3,541     ",233     ,6.2     
"Ste. Genevieve County, MO",2020,"9,187     ","8,738     ",449     ,4.9     
"St. Francois County, MO",2020,"26,249     ","24,419     ","1,830     ",7.0     
"St. Louis County, MO",2020,"521,403     ","488,660     ","32,743     ",6.3     
"Saline County, MO",2020,"10,560     ","10,082     ",478     ,4.5     
"Schuyler County, MO",2020,"1,898     ","1,788     ",110     ,5.8     
"Scotland County, MO",2020,"2,376     ","2,299     ",77     ,3.2     
"Scott County, MO",2020,"19,849     ","18,800     ","1,049     ",5.3     
"Shannon County, MO",2020,"3,344     ","3,103     ",241     ,7.2     
"Shelby County, MO",2020,"3,029     ","2,895     ",134     ,4.4     
"Stoddard County, MO",2020,"13,185     ","12,417     ",768     ,5.8     
"Stone County, MO",2020,"13,148     ","11,898     ","1,250     ",9.5     
"Sullivan County, MO",2020,"2,752     ","2,634     ",118     ,4.3     
"Taney County, MO",2020,"25,960     ","22,689     ","3,271     ",12.6     
"Texas County, MO",2020,"8,938     ","8,425     ",513     ,5.7     
"Vernon County, MO",2020,"9,390     ","8,980     ",410     ,4.4     
"Warren County, MO",2020,"18,539     ","17,492     ","1,047     ",5.6     
"Washington County, MO",2020,"10,077     ","9,359     ",718     ,7.1     
"Wayne County, MO",2020,"5,017     ","4,711     ",306     ,6.1     
"Webster County, MO",2020,"17,198     ","16,286     ",912     ,5.3     
"Worth County, MO",2020,"1,170     ","1,122     ",48     ,4.1     
"Wright County, MO",2020,"7,374     ","6,866     ",508     ,6.9     
"St. Louis city, MO",2020,"150,074     ","137,094     ","12,980     ",8.6     
"Beaverhead County, MT",2020,"5,088     ","4,888     ",200     ,3.9     
"Big Horn County, MT",2020,"4,868     ","4,519     ",349     ,7.2     
"Blaine County, MT",2020,"2,271     ","2,164     ",107     ,4.7     
"Broadwater County, MT",2020,"2,650     ","2,486     ",164     ,6.2     
"Carbon County, MT",2020,"5,638     ","5,310     ",328     ,5.8     
"Carter County, MT",2020,647     ,629     ,18     ,2.8     
"Cascade County, MT",2020,"37,907     ","35,719     ","2,188     ",5.8     
"Chouteau County, MT",2020,"2,473     ","2,379     ",94     ,3.8     
"Custer County, MT",2020,"6,225     ","5,931     ",294     ,4.7     
"Daniels County, MT",2020,891     ,866     ,25     ,2.8     
"Dawson County, MT",2020,"4,670     ","4,418     ",252     ,5.4     
"Deer Lodge County, MT",2020,"5,073     ","4,820     ",253     ,5.0     
"Fallon County, MT",2020,"1,651     ","1,587     ",64     ,3.9     
"Fergus County, MT",2020,"5,849     ","5,586     ",263     ,4.5     
"Flathead County, MT",2020,"49,750     ","45,934     ","3,816     ",7.7     
"Gallatin County, MT",2020,"70,900     ","67,418     ","3,482     ",4.9     
"Garfield County, MT",2020,746     ,726     ,20     ,2.7     
"Glacier County, MT",2020,"5,508     ","4,983     ",525     ,9.5     
"Golden Valley County, MT",2020,365     ,348     ,17     ,4.7     
"Granite County, MT",2020,"1,601     ","1,473     ",128     ,8.0     
"Hill County, MT",2020,"7,611     ","7,241     ",370     ,4.9     
"Jefferson County, MT",2020,"5,830     ","5,538     ",292     ,5.0     
"Judith Basin County, MT",2020,984     ,938     ,46     ,4.7     
"Lake County, MT",2020,"13,742     ","12,908     ",834     ,6.1     
"Lewis and Clark County, MT",2020,"36,742     ","34,955     ","1,787     ",4.9     
"Liberty County, MT",2020,972     ,946     ,26     ,2.7     
"Lincoln County, MT",2020,"8,119     ","7,308     ",811     ,10.0     
"McCone County, MT",2020,959     ,932     ,27     ,2.8     
"Madison County, MT",2020,"4,686     ","4,454     ",232     ,5.0     
"Meagher County, MT",2020,959     ,915     ,44     ,4.6     
"Mineral County, MT",2020,"1,788     ","1,609     ",179     ,10.0     
"Missoula County, MT",2020,"64,525     ","60,562     ","3,963     ",6.1     
"Musselshell County, MT",2020,"2,340     ","2,200     ",140     ,6.0     
"Park County, MT",2020,"9,008     ","8,354     ",654     ,7.3     
"Petroleum County, MT",2020,271     ,262     ,9     ,3.3     
"Phillips County, MT",2020,"1,896     ","1,805     ",91     ,4.8     
"Pondera County, MT",2020,"2,671     ","2,543     ",128     ,4.8     
"Powder River County, MT",2020,966     ,936     ,30     ,3.1     
"Powell County, MT",2020,"2,928     ","2,793     ",135     ,4.6     
"Prairie County, MT",2020,471     ,440     ,31     ,6.6     
"Ravalli County, MT",2020,"20,848     ","19,667     ","1,181     ",5.7     
"Richland County, MT",2020,"5,964     ","5,591     ",373     ,6.3     
"Roosevelt County, MT",2020,"4,449     ","4,188     ",261     ,5.9     
"Rosebud County, MT",2020,"3,742     ","3,535     ",207     ,5.5     
"Sanders County, MT",2020,"5,090     ","4,700     ",390     ,7.7     
"Sheridan County, MT",2020,"1,764     ","1,681     ",83     ,4.7     
"Silver Bow County, MT",2020,"17,366     ","16,244     ","1,122     ",6.5     
"Stillwater County, MT",2020,"5,374     ","5,108     ",266     ,4.9     
"Sweet Grass County, MT",2020,"1,858     ","1,793     ",65     ,3.5     
"Teton County, MT",2020,"2,791     ","2,672     ",119     ,4.3     
"Toole County, MT",2020,"2,149     ","2,046     ",103     ,4.8     
"Treasure County, MT",2020,341     ,329     ,12     ,3.5     
"Valley County, MT",2020,"4,084     ","3,911     ",173     ,4.2     
"Wheatland County, MT",2020,762     ,709     ,53     ,7.0     
"Wibaux County, MT",2020,450     ,428     ,22     ,4.9     
"Yellowstone County, MT",2020,"83,644     ","79,187     ","4,457     ",5.3     
"Adams County, NE",2020,"17,032     ","16,364     ",668     ,3.9     
"Antelope County, NE",2020,"3,932     ","3,847     ",85     ,2.2     
"Arthur County, NE",2020,234     ,222     ,12     ,5.1     
"Banner County, NE",2020,392     ,381     ,11     ,2.8     
"Blaine County, NE",2020,255     ,246     ,9     ,3.5     
"Boone County, NE",2020,"2,954     ","2,882     ",72     ,2.4     
"Box Butte County, NE",2020,"5,404     ","5,155     ",249     ,4.6     
"Boyd County, NE",2020,"1,057     ","1,028     ",29     ,2.7     
"Brown County, NE",2020,"1,422     ","1,384     ",38     ,2.7     
"Buffalo County, NE",2020,"27,865     ","26,768     ","1,097     ",3.9     
"Burt County, NE",2020,"3,594     ","3,458     ",136     ,3.8     
"Butler County, NE",2020,"4,624     ","4,470     ",154     ,3.3     
"Cass County, NE",2020,"13,474     ","12,899     ",575     ,4.3     
"Cedar County, NE",2020,"4,563     ","4,442     ",121     ,2.7     
"Chase County, NE",2020,"2,289     ","2,250     ",39     ,1.7     
"Cherry County, NE",2020,"3,400     ","3,318     ",82     ,2.4     
"Cheyenne County, NE",2020,"4,287     ","4,102     ",185     ,4.3     
"Clay County, NE",2020,"3,303     ","3,197     ",106     ,3.2     
"Colfax County, NE",2020,"5,676     ","5,516     ",160     ,2.8     
"Cuming County, NE",2020,"4,890     ","4,769     ",121     ,2.5     
"Custer County, NE",2020,"6,428     ","6,257     ",171     ,2.7     
"Dakota County, NE",2020,"10,716     ","10,212     ",504     ,4.7     
"Dawes County, NE",2020,"4,985     ","4,850     ",135     ,2.7     
"Dawson County, NE",2020,"13,449     ","13,000     ",449     ,3.3     
"Deuel County, NE",2020,967     ,937     ,30     ,3.1     
"Dixon County, NE",2020,"2,957     ","2,862     ",95     ,3.2     
"Dodge County, NE",2020,"20,304     ","19,609     ",695     ,3.4     
"Douglas County, NE",2020,"302,384     ","287,388     ","14,996     ",5.0     
"Dundy County, NE",2020,"1,168     ","1,143     ",25     ,2.1     
"Fillmore County, NE",2020,"3,203     ","3,116     ",87     ,2.7     
"Franklin County, NE",2020,"1,480     ","1,431     ",49     ,3.3     
"Frontier County, NE",2020,"1,556     ","1,512     ",44     ,2.8     
"Furnas County, NE",2020,"2,616     ","2,546     ",70     ,2.7     
"Gage County, NE",2020,"10,973     ","10,542     ",431     ,3.9     
"Garden County, NE",2020,"1,082     ","1,044     ",38     ,3.5     
"Garfield County, NE",2020,"1,162     ","1,139     ",23     ,2.0     
"Gosper County, NE",2020,"1,113     ","1,085     ",28     ,2.5     
"Grant County, NE",2020,420     ,412     ,8     ,1.9     
"Greeley County, NE",2020,"1,240     ","1,204     ",36     ,2.9     
"Hall County, NE",2020,"32,215     ","30,403     ","1,812     ",5.6     
"Hamilton County, NE",2020,"4,778     ","4,604     ",174     ,3.6     
"Harlan County, NE",2020,"1,753     ","1,704     ",49     ,2.8     
"Hayes County, NE",2020,634     ,620     ,14     ,2.2     
"Hitchcock County, NE",2020,"1,322     ","1,277     ",45     ,3.4     
"Holt County, NE",2020,"5,771     ","5,632     ",139     ,2.4     
"Hooker County, NE",2020,410     ,399     ,11     ,2.7     
"Howard County, NE",2020,"3,403     ","3,258     ",145     ,4.3     
"Jefferson County, NE",2020,"4,236     ","4,123     ",113     ,2.7     
"Johnson County, NE",2020,"2,078     ","1,998     ",80     ,3.8     
"Kearney County, NE",2020,"3,842     ","3,721     ",121     ,3.1     
"Keith County, NE",2020,"4,667     ","4,521     ",146     ,3.1     
"Keya Paha County, NE",2020,585     ,572     ,13     ,2.2     
"Kimball County, NE",2020,"1,986     ","1,917     ",69     ,3.5     
"Knox County, NE",2020,"4,689     ","4,551     ",138     ,2.9     
"Lancaster County, NE",2020,"178,390     ","171,029     ","7,361     ",4.1     
"Lincoln County, NE",2020,"18,536     ","17,821     ",715     ,3.9     
"Logan County, NE",2020,476     ,464     ,12     ,2.5     
"Loup County, NE",2020,409     ,396     ,13     ,3.2     
"McPherson County, NE",2020,443     ,432     ,11     ,2.5     
"Madison County, NE",2020,"19,813     ","19,073     ",740     ,3.7     
"Merrick County, NE",2020,"4,082     ","3,925     ",157     ,3.8     
"Morrill County, NE",2020,"2,639     ","2,547     ",92     ,3.5     
"Nance County, NE",2020,"1,975     ","1,913     ",62     ,3.1     
"Nemaha County, NE",2020,"3,625     ","3,498     ",127     ,3.5     
"Nuckolls County, NE",2020,"2,478     ","2,412     ",66     ,2.7     
"Otoe County, NE",2020,"8,451     ","8,157     ",294     ,3.5     
"Pawnee County, NE",2020,"1,503     ","1,463     ",40     ,2.7     
"Perkins County, NE",2020,"1,861     ","1,828     ",33     ,1.8     
"Phelps County, NE",2020,"5,011     ","4,866     ",145     ,2.9     
"Pierce County, NE",2020,"4,176     ","4,044     ",132     ,3.2     
"Platte County, NE",2020,"17,945     ","17,295     ",650     ,3.6     
"Polk County, NE",2020,"2,947     ","2,860     ",87     ,3.0     
"Red Willow County, NE",2020,"5,886     ","5,700     ",186     ,3.2     
"Richardson County, NE",2020,"4,239     ","4,104     ",135     ,3.2     
"Rock County, NE",2020,889     ,871     ,18     ,2.0     
"Saline County, NE",2020,"7,376     ","7,116     ",260     ,3.5     
"Sarpy County, NE",2020,"97,907     ","93,989     ","3,918     ",4.0     
"Saunders County, NE",2020,"11,383     ","10,977     ",406     ,3.6     
"Scotts Bluff County, NE",2020,"18,278     ","17,534     ",744     ,4.1     
"Seward County, NE",2020,"8,847     ","8,492     ",355     ,4.0     
"Sheridan County, NE",2020,"2,735     ","2,671     ",64     ,2.3     
"Sherman County, NE",2020,"1,678     ","1,626     ",52     ,3.1     
"Sioux County, NE",2020,767     ,750     ,17     ,2.2     
"Stanton County, NE",2020,"3,556     ","3,441     ",115     ,3.2     
"Thayer County, NE",2020,"2,790     ","2,715     ",75     ,2.7     
"Thomas County, NE",2020,430     ,413     ,17     ,4.0     
"Thurston County, NE",2020,"3,125     ","2,967     ",158     ,5.1     
"Valley County, NE",2020,"2,142     ","2,082     ",60     ,2.8     
"Washington County, NE",2020,"11,268     ","10,865     ",403     ,3.6     
"Wayne County, NE",2020,"5,715     ","5,557     ",158     ,2.8     
"Webster County, NE",2020,"1,663     ","1,602     ",61     ,3.7     
"Wheeler County, NE",2020,569     ,559     ,10     ,1.8     
"York County, NE",2020,"7,327     ","7,086     ",241     ,3.3     
"Churchill County, NV",2020,"11,045     ","10,411     ",634     ,5.7     
"Clark County, NV",2020,"1,104,388     ","932,852     ","171,536     ",15.5     
"Douglas County, NV",2020,"22,104     ","20,130     ","1,974     ",8.9     
"Elko County, NV",2020,"26,086     ","24,551     ","1,535     ",5.9     
"Esmeralda County, NV",2020,417     ,395     ,22     ,5.3     
"Eureka County, NV",2020,"1,019     ",983     ,36     ,3.5     
"Humboldt County, NV",2020,"8,005     ","7,603     ",402     ,5.0     
"Lander County, NV",2020,"3,128     ","2,974     ",154     ,4.9     
"Lincoln County, NV",2020,"2,025     ","1,922     ",103     ,5.1     
"Lyon County, NV",2020,"22,635     ","20,617     ","2,018     ",8.9     
"Mineral County, NV",2020,"2,107     ","1,985     ",122     ,5.8     
"Nye County, NV",2020,"17,371     ","15,604     ","1,767     ",10.2     
"Pershing County, NV",2020,"2,559     ","2,436     ",123     ,4.8     
"Storey County, NV",2020,"2,009     ","1,838     ",171     ,8.5     
"Washoe County, NV",2020,"247,852     ","227,627     ","20,225     ",8.2     
"White Pine County, NV",2020,"4,542     ","4,350     ",192     ,4.2     
"Carson City, NV",2020,"25,557     ","23,362     ","2,195     ",8.6     
"Belknap County, NH",2020,"30,922     ","28,750     ","2,172     ",7.0     
"Carroll County, NH",2020,"22,990     ","21,209     ","1,781     ",7.7     
"Cheshire County, NH",2020,"39,589     ","37,126     ","2,463     ",6.2     
"Coos County, NH",2020,"14,229     ","13,091     ","1,138     ",8.0     
"Grafton County, NH",2020,"47,865     ","45,034     ","2,831     ",5.9     
"Hillsborough County, NH",2020,"239,777     ","222,896     ","16,881     ",7.0     
"Merrimack County, NH",2020,"82,373     ","77,539     ","4,834     ",5.9     
"Rockingham County, NH",2020,"185,899     ","172,685     ","13,214     ",7.1     
"Strafford County, NH",2020,"73,209     ","68,574     ","4,635     ",6.3     
"Sullivan County, NH",2020,"22,917     ","21,664     ","1,253     ",5.5     
"Atlantic County, NJ",2020,"124,180     ","102,874     ","21,306     ",17.2     
"Bergen County, NJ",2020,"494,483     ","448,791     ","45,692     ",9.2     
"Burlington County, NJ",2020,"239,256     ","220,269     ","18,987     ",7.9     
"Camden County, NJ",2020,"264,683     ","238,958     ","25,725     ",9.7     
"Cape May County, NJ",2020,"45,776     ","39,544     ","6,232     ",13.6     
"Cumberland County, NJ",2020,"68,560     ","61,463     ","7,097     ",10.4     
"Essex County, NJ",2020,"387,319     ","343,539     ","43,780     ",11.3     
"Gloucester County, NJ",2020,"156,923     ","142,899     ","14,024     ",8.9     
"Hudson County, NJ",2020,"373,057     ","334,859     ","38,198     ",10.2     
"Hunterdon County, NJ",2020,"65,783     ","61,218     ","4,565     ",6.9     
"Mercer County, NJ",2020,"211,423     ","196,139     ","15,284     ",7.2     
"Middlesex County, NJ",2020,"447,472     ","409,364     ","38,108     ",8.5     
"Monmouth County, NJ",2020,"336,908     ","308,005     ","28,903     ",8.6     
"Morris County, NJ",2020,"261,110     ","241,500     ","19,610     ",7.5     
"Ocean County, NJ",2020,"289,421     ","263,021     ","26,400     ",9.1     
"Passaic County, NJ",2020,"253,121     ","222,250     ","30,871     ",12.2     
"Salem County, NJ",2020,"30,482     ","27,661     ","2,821     ",9.3     
"Somerset County, NJ",2020,"174,041     ","160,966     ","13,075     ",7.5     
"Sussex County, NJ",2020,"76,156     ","69,247     ","6,909     ",9.1     
"Union County, NJ",2020,"285,238     ","257,873     ","27,365     ",9.6     
"Warren County, NJ",2020,"57,556     ","52,839     ","4,717     ",8.2     
"Bernalillo County, NM",2020,"328,702     ","303,245     ","25,457     ",7.7     
"Catron County, NM",2020,"1,145     ","1,063     ",82     ,7.2     
"Chaves County, NM",2020,"27,617     ","25,452     ","2,165     ",7.8     
"Cibola County, NM",2020,"8,968     ","8,168     ",800     ,8.9     
"Colfax County, NM",2020,"5,098     ","4,747     ",351     ,6.9     
"Curry County, NM",2020,"21,910     ","20,749     ","1,161     ",5.3     
"De Baca County, NM",2020,694     ,662     ,32     ,4.6     
"Dona Ana County, NM",2020,"96,941     ","89,187     ","7,754     ",8.0     
"Eddy County, NM",2020,"33,054     ","30,859     ","2,195     ",6.6     
"Grant County, NM",2020,"11,784     ","10,764     ","1,020     ",8.7     
"Guadalupe County, NM",2020,"1,493     ","1,395     ",98     ,6.6     
"Harding County, NM",2020,276     ,265     ,11     ,4.0     
"Hidalgo County, NM",2020,"1,913     ","1,805     ",108     ,5.6     
"Lea County, NM",2020,"29,081     ","25,974     ","3,107     ",10.7     
"Lincoln County, NM",2020,"8,679     ","7,925     ",754     ,8.7     
"Los Alamos County, NM",2020,"9,788     ","9,432     ",356     ,3.6     
"Luna County, NM",2020,"10,185     ","8,590     ","1,595     ",15.7     
"McKinley County, NM",2020,"23,613     ","21,250     ","2,363     ",10.0     
"Mora County, NM",2020,"2,032     ","1,873     ",159     ,7.8     
"Otero County, NM",2020,"25,226     ","23,181     ","2,045     ",8.1     
"Quay County, NM",2020,"3,035     ","2,816     ",219     ,7.2     
"Rio Arriba County, NM",2020,"16,483     ","15,191     ","1,292     ",7.8     
"Roosevelt County, NM",2020,"7,824     ","7,358     ",466     ,6.0     
"Sandoval County, NM",2020,"66,586     ","61,164     ","5,422     ",8.1     
"San Juan County, NM",2020,"50,020     ","45,217     ","4,803     ",9.6     
"San Miguel County, NM",2020,"10,429     ","9,602     ",827     ,7.9     
"Santa Fe County, NM",2020,"71,037     ","65,447     ","5,590     ",7.9     
"Sierra County, NM",2020,"4,068     ","3,704     ",364     ,8.9     
"Socorro County, NM",2020,"6,157     ","5,736     ",421     ,6.8     
"Taos County, NM",2020,"14,705     ","13,068     ","1,637     ",11.1     
"Torrance County, NM",2020,"5,322     ","4,835     ",487     ,9.2     
"Union County, NM",2020,"1,628     ","1,547     ",81     ,5.0     
"Valencia County, NM",2020,"30,216     ","27,838     ","2,378     ",7.9     
"Albany County, NY",2020,"159,064     ","148,104     ","10,960     ",6.9     
"Allegany County, NY",2020,"19,388     ","17,886     ","1,502     ",7.7     
"Bronx County, NY",2020,"617,657     ","517,592     ","100,065     ",16.2     
"Broome County, NY",2020,"83,341     ","76,405     ","6,936     ",8.3     
"Cattaraugus County, NY",2020,"33,626     ","30,565     ","3,061     ",9.1     
"Cayuga County, NY",2020,"36,024     ","33,290     ","2,734     ",7.6     
"Chautauqua County, NY",2020,"53,821     ","49,233     ","4,588     ",8.5     
"Chemung County, NY",2020,"35,912     ","32,893     ","3,019     ",8.4     
"Chenango County, NY",2020,"22,117     ","20,650     ","1,467     ",6.6     
"Clinton County, NY",2020,"36,090     ","33,328     ","2,762     ",7.7     
"Columbia County, NY",2020,"30,869     ","29,034     ","1,835     ",5.9     
"Cortland County, NY",2020,"22,779     ","21,027     ","1,752     ",7.7     
"Delaware County, NY",2020,"18,957     ","17,637     ","1,320     ",7.0     
"Dutchess County, NY",2020,"144,551     ","133,963     ","10,588     ",7.3     
"Erie County, NY",2020,"445,070     ","404,444     ","40,626     ",9.1     
"Essex County, NY",2020,"16,852     ","15,526     ","1,326     ",7.9     
"Franklin County, NY",2020,"19,443     ","17,898     ","1,545     ",7.9     
"Fulton County, NY",2020,"22,899     ","21,009     ","1,890     ",8.3     
"Genesee County, NY",2020,"29,514     ","27,427     ","2,087     ",7.1     
"Greene County, NY",2020,"20,564     ","18,925     ","1,639     ",8.0     
"Hamilton County, NY",2020,"2,192     ","2,023     ",169     ,7.7     
"Herkimer County, NY",2020,"27,973     ","25,770     ","2,203     ",7.9     
"Jefferson County, NY",2020,"44,090     ","40,387     ","3,703     ",8.4     
"Kings County, NY",2020,"1,210,703     ","1,057,917     ","152,786     ",12.6     
"Lewis County, NY",2020,"11,607     ","10,741     ",866     ,7.5     
"Livingston County, NY",2020,"30,254     ","28,189     ","2,065     ",6.8     
"Madison County, NY",2020,"32,945     ","30,462     ","2,483     ",7.5     
"Monroe County, NY",2020,"365,713     ","335,839     ","29,874     ",8.2     
"Montgomery County, NY",2020,"22,442     ","20,553     ","1,889     ",8.4     
"Nassau County, NY",2020,"710,248     ","653,335     ","56,913     ",8.0     
"New York County, NY",2020,"902,268     ","815,372     ","86,896     ",9.6     
"Niagara County, NY",2020,"99,206     ","89,223     ","9,983     ",10.1     
"Oneida County, NY",2020,"102,413     ","94,429     ","7,984     ",7.8     
"Onondaga County, NY",2020,"224,224     ","206,289     ","17,935     ",8.0     
"Ontario County, NY",2020,"55,699     ","51,828     ","3,871     ",6.9     
"Orange County, NY",2020,"186,598     ","171,729     ","14,869     ",8.0     
"Orleans County, NY",2020,"17,354     ","15,957     ","1,397     ",8.1     
"Oswego County, NY",2020,"52,954     ","48,386     ","4,568     ",8.6     
"Otsego County, NY",2020,"27,071     ","25,196     ","1,875     ",6.9     
"Putnam County, NY",2020,"51,204     ","47,520     ","3,684     ",7.2     
"Queens County, NY",2020,"1,150,966     ","1,005,557     ","145,409     ",12.6     
"Rensselaer County, NY",2020,"81,921     ","76,421     ","5,500     ",6.7     
"Richmond County, NY",2020,"223,073     ","199,333     ","23,740     ",10.6     
"Rockland County, NY",2020,"155,842     ","143,862     ","11,980     ",7.7     
"St. Lawrence County, NY",2020,"43,703     ","40,266     ","3,437     ",7.9     
"Saratoga County, NY",2020,"121,388     ","113,590     ","7,798     ",6.4     
"Schenectady County, NY",2020,"78,220     ","72,204     ","6,016     ",7.7     
"Schoharie County, NY",2020,"14,783     ","13,774     ","1,009     ",6.8     
"Schuyler County, NY",2020,"8,180     ","7,500     ",680     ,8.3     
"Seneca County, NY",2020,"15,516     ","14,305     ","1,211     ",7.8     
"Steuben County, NY",2020,"42,654     ","39,303     ","3,351     ",7.9     
"Suffolk County, NY",2020,"778,961     ","715,866     ","63,095     ",8.1     
"Sullivan County, NY",2020,"36,460     ","33,409     ","3,051     ",8.4     
"Tioga County, NY",2020,"22,528     ","20,836     ","1,692     ",7.5     
"Tompkins County, NY",2020,"49,514     ","46,632     ","2,882     ",5.8     
"Ulster County, NY",2020,"87,421     ","80,700     ","6,721     ",7.7     
"Warren County, NY",2020,"31,372     ","28,821     ","2,551     ",8.1     
"Washington County, NY",2020,"27,578     ","25,668     ","1,910     ",6.9     
"Wayne County, NY",2020,"43,562     ","40,462     ","3,100     ",7.1     
"Westchester County, NY",2020,"485,745     ","446,883     ","38,862     ",8.0     
"Wyoming County, NY",2020,"18,181     ","16,866     ","1,315     ",7.2     
"Yates County, NY",2020,"11,777     ","11,039     ",738     ,6.3     
"Alamance County, NC",2020,"78,921     ","73,409     ","5,512     ",7.0     
"Alexander County, NC",2020,"17,127     ","15,874     ","1,253     ",7.3     
